#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_master,source_batch
108,Bahrain Tourism and Exhibitions Authority,bahrain.com,Bahrain,National tourism and exhibitions authority,100-500,250-1k,sentiment,Medium — government-funded,Bahrain's F1 tie runs through Gulf Air's Bahrain GP title sponsorship; BTEA is distinct but proximity warrants a conflict check before outreach.,,X08b
109,BinHendi Enterprises,binhendi.com,UAE,"Luxury retail and hospitality group (watches, F&B, hotels)","1,000-5,000",1k-5k,sentiment,Medium-high — established private luxury conglomerate,"Luxury lifestyle retailer with F&B/hospitality arms; no confirmed F1 sponsorship, a plausible mid-tier prospect.",,X08b
110,Bloom Holding,bloomholding.com,UAE,"Abu Dhabi government-linked developer (hospitality, education, real estate)","500-1,000",250-1k,sentiment,High — Abu Dhabi government-linked,Abu Dhabi-linked developer with hospitality assets; same conflict-check caveat applies as other Abu Dhabi government-adjacent entities given Etihad's Abu Dhabi GP title sponsorship.,,X08b
111,Boursa Kuwait,boursakuwait.com.kw,Kuwait,National stock exchange,200,100-250,sentiment,State-chartered national exchange operator central to Kuwait's capital markets,Capital-markets institution could use F1's global business audience to promote Kuwait as an investment hub.,,X08a
112,Ceer Motors,ceer.com,Saudi Arabia,Saudi Arabia's first national EV & automotive brand,600,250-1k,sentiment,PIF/Foxconn joint venture funded as the kingdom's national auto champion,A first national car brand launching into performance/EV storytelling fits F1's tech-and-speed platform.,,X08a
113,Dubai Parks and Resorts (DXB Entertainments),dubaiparksandresorts.com,UAE,"Theme park operator (Motiongate, Legoland Dubai, Bollywood Parks)","1,000-5,000",1k-5k,sentiment,"Medium — Dubai Holding-linked, has faced financial restructuring",Family entertainment operator with no current F1 sponsorship; affordability constrained by past restructuring.,,X08b
114,"Ennismore Middle East (SLS, Mama Shelter, 25hours)",ennismore.com,UK (strong Gulf expansion via SLS Dubai),Lifestyle hotel platform expanding across the Gulf,"1,000-5,000",1k-5k,sentiment,Medium — Accor-backed lifestyle hospitality platform,"Lifestyle-hotel platform expanding in the Gulf; majority-owned by Accor, so Accor group conflicts should be verified before outreach.",,X08b
115,Estithmar Holding,estithmar.com,Qatar,"Diversified construction, hospitality & services conglomerate",9000,5k-10k,sentiment,Qatari state-linked shareholding; listed with multi-billion-riyal market capitalization,Diversified national conglomerate could sponsor F1 to build cross-sector brand awareness.,,X08a
116,Expo City Dubai,expocitydubai.com,UAE,Former Expo 2020 site repurposed as a permanent entertainment/business district,"1,000-5,000",1k-5k,sentiment,High — Dubai government-backed legacy asset,Global-event legacy brand actively marketing itself post-Expo; no existing F1 sponsorship.,,X08b
117,Ezdan Holding Group,ezdan.com,Qatar,Qatari real estate and hospitality conglomerate,"1,000-5,000",1k-5k,sentiment,Medium-high — publicly listed on the Qatar Stock Exchange,Publicly listed Qatari property/hospitality group; no confirmed F1 sponsorship.,,X08b
118,Fakeeh Hospitality,fakeehhospitality.com,Saudi Arabia,Saudi hospitality group (Jeddah/Mecca-focused hotel portfolio),"1,000-5,000",1k-5k,sentiment,Medium — backed by the Fakeeh Group healthcare/hospitality conglomerate,Growing Saudi hospitality player amid the Vision 2030 tourism boom; no motorsport sponsorship identified.,,X08b
119,FIVE Hotels and Resorts,fivehotelsandresorts.com,UAE,Lifestyle/nightlife-driven luxury hotel brand,"1,000-5,000",1k-5k,sentiment,"Medium — privately held, rapid global expansion (Dubai, Zurich, London)",Youth/lifestyle brand positioning aligns with F1's fanbase; no existing motorsport sponsorship.,yes,X08b
120,flyadeal,flyadeal.com,Saudi Arabia,Saudia-owned low-cost carrier,"1,000-5,000",1k-5k,sentiment,Medium — backed by the Saudia/PIF ecosystem,Fast-growing Saudi LCC distinct from Aramco/stc's existing F1 deals; no motorsport sponsorship yet.,,X08b
121,flydubai,flydubai.com,UAE,Dubai government-owned low-cost carrier,"5,000+",1k-5k,sentiment,"Medium-high — government-owned, distinct from Emirates",Distinct Dubai government carrier from Emirates (F1's title sponsor); no F1 tie of its own.,yes,X08b
122,flynas,flynas.com,Saudi Arabia,"Saudi low-cost carrier, largest domestic airline",4000,1k-5k,sentiment,Backed by Saudi investors at national low-cost-carrier scale; recent IPO raised fresh capital,Budget-travel growth story ties well to F1 fan-travel demand around the Jeddah Grand Prix.,yes,X08a
123,Fujairah Tourism and Antiquities Authority,fujairahtourism.ae,UAE,Emirate tourism authority for Fujairah,<100,100-250,sentiment,Low — smallest-budget UAE emirate tourism authority,No sports-sponsorship history identified; a small-scale/regional activation prospect only.,,X08b
124,Global Village Dubai,globalvillage.ae,UAE,Seasonal cultural and entertainment theme park (Dubai),"1,000-5,000",1k-5k,sentiment,"Medium-high — Dubai government-linked, millions of annual visitors",High-footfall seasonal attraction with a broad family-entertainment audience; no existing F1 tie.,,X08b
125,Habitas,ourhabitas.com,"USA (property in AlUla, Saudi Arabia)",Boutique off-grid luxury resort brand,<500,250-1k,sentiment,"Low-medium — boutique, privately/PE-backed hospitality brand",Small boutique brand with an AlUla property; best suited to a minor activation or content partnership rather than core sponsorship.,,X08b
126,Halal Products Development Company,hpdc.com.sa,Saudi Arabia,PIF food-security & halal-industry champion,300,250-1k,sentiment,PIF-established national food-security investment vehicle,Consumer nation-brand story could ride F1 Gulf race hospitality to build export awareness.,,X08a
127,HolidayMe,holidayme.com,UAE,Dubai-based online travel agency,<500,250-1k,sentiment,"Low — private OTA, limited public funding data",Small regional OTA; likely limited to a modest digital activation.,,X08b
128,IMG Worlds of Adventure,imgworlds.com,UAE,Indoor theme park (Dubai),"500-1,000",250-1k,sentiment,Medium — privately backed single-asset attraction,Single-attraction entertainment venue with family/youth audience overlap; no existing F1 tie.,,X08b
129,Jashanmal Group,jashanmal.com,UAE,"Legacy Gulf retail conglomerate (department stores, distribution)","1,000-5,000",1k-5k,sentiment,Medium — established but smaller-scale than mega-conglomerates,Long-standing regional retailer with modest scale; a smaller-partnership fit rather than a marquee sponsorship.,,X08b
130,Jazeera Airways,jazeeraairways.com,Kuwait,Kuwaiti low-cost carrier,"1,000-5,000",1k-5k,sentiment,"Medium — publicly listed, profitable LCC",Profitable listed LCC with regional growth ambitions; no existing motorsport sponsorship.,yes,X08b
131,Jeddah Central Development Company,jeddahcentral.com,Saudi Arabia,PIF waterfront giga-project developer (Jeddah),300,250-1k,sentiment,PIF-owned; multi-billion-dollar Jeddah waterfront redevelopment,Host-city project in Jeddah sits a few kilometres from the Corniche Circuit itself.,,X08a
132,Katara Cultural Village,katara.net,Qatar,Doha cultural and entertainment district,"500-1,000",250-1k,sentiment,Medium-high — government-funded Qatari cultural district,Cultural/entertainment district hosting major events; no confirmed F1 sponsorship.,,X08b
133,Kuwait Duty Free,kuwaitdutyfree.com.kw,Kuwait,Airport retail concessionaire (Kuwait International Airport),<500,250-1k,sentiment,Low-medium — smaller national airport retailer,Small national duty-free operator; realistic only for a minor regional activation.,,X08b
134,Kuwait Tourism Authority,kuwaittourism.gov.kw,Kuwait,Newly formed national tourism authority (est. under 2023 tourism law),<100,100-250,sentiment,"Low-medium — early-stage government body, budget still scaling","Brand-new authority building Kuwait's tourism identity from a low base; no sports-sponsorship history yet, so any deal would be small/exploratory.",,X08b
135,"Marjan (Al Marjan Island, RAK)",marjanrak.com,UAE,RAK government master developer of Al Marjan Island (Wynn resort site),"500-1,000",250-1k,sentiment,High — RAK government-backed master developer,Master developer riding the buzz of the Gulf's first casino resort opening; actively building global brand awareness with no F1 tie.,,X08b
136,MDLBEAST,mdlbeast.com,Saudi Arabia,"Saudi music/entertainment company (Soundstorm festival), GEA-backed","500-1,000",250-1k,sentiment,High — backed by Saudi's General Entertainment Authority,Saudi Arabia's flagship entertainment brand with global festival ambitions; no F1 sponsorship despite Saudi's heavy motorsport presence via Aramco/stc.,,X08b
137,Media City Qatar,mediacityqatar.com,Qatar,Free-zone media & content hub,200,100-250,sentiment,Qatar Free Zones Authority-backed national media-industry initiative,Media-production hub could court F1 broadcast and content-partner relationships for the Qatar GP.,,X08a
138,Meraas (Dubai Holding),meraas.com,UAE,"Lifestyle destination developer (City Walk, La Mer, Bluewaters/Ain Dubai)","1,000-5,000",1k-5k,sentiment,High — Dubai Holding subsidiary,Dubai Holding's lifestyle-destination arm building experiential entertainment assets; no existing F1 sponsorship.,yes,X08b
139,Millennium & Copthorne Hotels (Middle East),millenniumhotels.com,UAE,Established Gulf hotel operator (part of globally listed M&C group),"5,000+",1k-5k,sentiment,Medium — publicly listed group with strong Gulf portfolio,Established Gulf hotel operator with no current F1 ties; mid-market affordability likely supports a smaller partnership.,yes,X08b
140,Minor International (Anantara/Avani Gulf),minor.com,Thailand,"Hospitality group with growing Gulf presence (Anantara, Avani in Saudi/UAE)","10,000+",5k-10k,sentiment,"Medium-high — publicly listed (Thailand), global hospitality group",Expanding Anantara/Avani footprint in Saudi Arabia and UAE; no F1 sponsorship on record.,yes,X08b
141,Musafir,musafir.com,UAE,UAE-founded travel agency and OTA (part of Al Naboodah Travel),"500-1,000",250-1k,sentiment,Low-medium — backed by the Al Naboodah Group conglomerate,Backed by the established Al Naboodah conglomerate; no existing F1 or motorsport sponsorship.,yes,X08b
142,Museum of the Future,museumofthefuture.ae,UAE,Dubai government cultural/innovation museum and events venue,<500,250-1k,sentiment,Medium-high — Dubai government-backed iconic landmark,"High-profile Dubai landmark with global brand recognition; no existing F1 sponsorship, plausible for an innovation-themed activation.",,X08b
143,Nakheel,nakheel.com,UAE,Master developer (Palm Jumeirah) with retail/hospitality assets,"1,000-5,000",1k-5k,sentiment,High — Dubai government-owned master developer,Major Dubai government-owned developer with malls and hospitality assets; no existing F1 sponsorship.,yes,X08b
144,Oman Tourism Development Company (OMRAN Group),omran.om,Oman,"Sovereign tourism asset developer/operator (hotels, destinations)","500-1,000",250-1k,sentiment,High — Omani government-owned investment arm,Sovereign hospitality developer with a growing hotel portfolio and no existing F1 ties.,,X08b
145,Parkin Company,parkin.ae,United Arab Emirates,Dubai public-parking national champion,600,250-1k,sentiment,"Dubai government-owned monopoly parking operator, recently listed on DFM",Newly public mobility-infrastructure brand could use F1 for national and investor visibility.,,X08a
146,Qatari Diar,qataridiar.com,Qatar,Qatar government real estate investment arm (incl. hospitality projects),"500-1,000",250-1k,sentiment,High — Qatar Investment Authority subsidiary,"QIA-backed real estate arm with global hospitality assets, distinct from Qatar Airways; no existing F1 sponsorship.",,X08b
147,RAK Hospitality Holding,rakhospitalityholding.com,UAE,Ras Al Khaimah government hospitality investment arm,"500-1,000",250-1k,sentiment,"High — RAK government-backed, expanding portfolio ahead of the 2027 casino resort",Sovereign hospitality investor building RAK's profile ahead of major resort openings; no F1 ties.,,X08b
148,RAK Properties,rakproperties.net,UAE,Publicly listed RAK real estate developer (hospitality and retail assets),"500-1,000",250-1k,sentiment,Medium-high — publicly listed on ADX,Listed RAK developer benefiting from the emirate's tourism boom; no existing F1 sponsorship.,,X08b
149,Ras Al Khaimah Tourism Development Authority,raktda.com,UAE,Emirate tourism authority driving RAK's tourism boom (incl. Wynn Al Marjan Island),100-500,250-1k,sentiment,"Medium-high — government-backed, fast-growing tourism budget",No motorsport ties; RAK is aggressively marketing itself globally ahead of its 2027 casino resort opening.,,X08b
150,Rehlat,rehlat.com,Kuwait,Kuwait-based online travel agency (NBK Capital-backed),<500,250-1k,sentiment,Low — smaller regional OTA,"Small NBK-backed OTA; limited affordability, fit for a modest activation only.",,X08b
151,Rixos Hotels (Accor),rixos.com,Turkey,"All-inclusive luxury resort brand with major Gulf portfolio (Saudi, UAE)","5,000+",1k-5k,sentiment,"Medium-high — Accor-managed brand with strong Gulf expansion, especially Saudi Arabia","Expanding aggressively across Saudi/UAE resorts; brand-level sponsorship distinct from Accor corporate, with no confirmed F1 tie found in research (Accor-Alpine link unverified/likely absent).",,X08b
152,Rotana Hotels,rotana.com,UAE,Pan-MENA hotel management group,"10,000+",5k-10k,sentiment,"Medium-high — large regional operator, Abu Dhabi royal family-linked ownership",Large regional hotel operator with no current F1 relationship; scale suggests affordability for a smaller-tier activation.,,X08b
153,Rove Hotels,rovehotels.com,UAE,Midscale lifestyle hotel brand (Emaar/Meraas joint venture),"1,000-5,000",1k-5k,sentiment,Medium — backed by Emaar and Dubai Holding's Meraas,Millennial/Gen-Z focused hotel brand well-aligned with F1's younger fan growth; no existing motorsport sponsorship.,,X08b
154,Rua Al Madinah Holding Company,ruaalmadinah.sa,Saudi Arabia,PIF giga-project developer (Madinah),300,250-1k,sentiment,PIF-owned religious-tourism giga-project with multi-billion riyal budget,Large-scale tourism infrastructure investment benefits from Saudi GP-driven international attention.,,X08a
155,SAL Saudi Logistics (Saudia Cargo),saudiacargo.com,Saudi Arabia,National air-cargo & logistics champion,1500,1k-5k,sentiment,State-airline-affiliated cargo carrier with growing regional freight network,Air-freight logistics capability mirrors F1's own high-speed global freight operation.,,X08a
156,Salam Stores,salamstores.com,UAE,Modest fashion retail chain,"500-1,000",250-1k,sentiment,Low-medium — niche retail chain,Niche fashion retailer with limited scale; existence and affordability should be verified before outreach.,,X08b
157,SalamAir,salamair.com,Oman,Omani low-cost carrier,"500-1,000",250-1k,sentiment,"Low-medium — smaller LCC, limited route network",Small Omani LCC; affordability limited to a minor regional activation at best.,,X08b
158,Salik,salik.ae,United Arab Emirates,Dubai road-tolling & mobility-data company,300,250-1k,sentiment,Dubai government-majority-owned; sole operator of Dubai's toll-gate network,Mobility-data specialist could build a smart-city tech-partner story around F1's Gulf races.,,X08a
159,Saudi Coffee Company,saudicoffeeco.com,Saudi Arabia,PIF-backed national coffee agribusiness,200,100-250,sentiment,PIF-seeded agritech venture aiming to build a national coffee industry,A rising consumer brand could use F1 hospitality/paddock activation for premium positioning.,,X08a
160,Saudi Downtown Company,saudidowntown.sa,Saudi Arabia,PIF urban-regeneration giga-project developer,300,250-1k,sentiment,PIF-owned developer for downtown regeneration across major Saudi cities,Urban-transformation narrative benefits from the international spotlight of the Saudi GP.,,X08a
161,Sharaf Group,sharafgroup.com,UAE,"Diversified conglomerate (retail, travel, logistics)","5,000+",1k-5k,sentiment,Medium-high — established private conglomerate,"Diversified private group with travel and retail arms; no confirmed F1 relationship, scale to verify further.",,X08b
162,Sharjah Commerce and Tourism Development Authority,sharjahtourism.ae,UAE,Sharjah's tourism and commerce authority,100-500,250-1k,sentiment,"Medium — government-funded, smaller budget than Dubai/Abu Dhabi",No F1 or major team sponsorship on record; family-tourism positioning could fit a lower-tier team/driver activation.,,X08b
163,Sharjah Duty Free,sharjahdutyfree.ae,UAE,Airport retail operator (Sharjah International Airport),"500-1,000",250-1k,sentiment,"Medium — smaller than Dubai/Abu Dhabi peers but an established sports sponsor (badminton, snooker)","Established sponsor of international badminton and snooker events; no existing F1 tie, showing appetite for global sport sponsorship at a smaller budget tier.",,X08b
164,Shaza Hotels,shazahotels.com,UAE,Boutique luxury hotel brand focused on the Middle East,<500,250-1k,sentiment,"Low-medium — boutique portfolio, limited scale","Small boutique operator unlikely to afford a core sponsorship, but a plausible driver/hospitality-experience partner.",,X08b
165,SIRC (Saudi Investment Recycling Company),sirc.sa,Saudi Arabia,PIF circular-economy & waste-management champion,500,250-1k,sentiment,PIF-owned national environmental-services champion,Sustainability/circular-economy mandate aligns with F1's environmental sponsorship storytelling.,,X08a
166,Soudah Development,soudah.sa,Saudi Arabia,PIF mountain-tourism giga-project (Soudah Peaks),300,250-1k,sentiment,PIF-owned destination developer targeting luxury mountain tourism,New luxury-tourism destination could use F1 hospitality circuits to build early global awareness.,,X08a
167,Space42,space42.ai,United Arab Emirates,UAE space & AI national champion (Yahsat + Bayanat),1500,1k-5k,sentiment,ADQ/Abu Dhabi-backed listed space-tech company with a national satellite mandate,Satellite connectivity and AI-driven telemetry story fits F1's technology-partner category.,yes,X08a
168,Special Economic Zone Authority Duqm (SEZAD),duqm.gov.om,Oman,Giga special-economic-zone authority,300,250-1k,sentiment,State-backed authority overseeing a multi-billion-dollar Omani economic-zone development,Investment-promotion mandate benefits from the international exposure of Gulf F1 race weekends.,,X08a
169,Tahakom,tahakom.com,Saudi Arabia,PIF smart-mobility & AI technology company,1000,250-1k,sentiment,PIF-owned technology company powering national smart-mobility infrastructure,Smart-mobility and traffic-tech mandate aligns closely with F1's technology-partner category.,,X08a
170,TIME Hotels,timehotels.com,UAE,UAE-founded midscale/upscale hotel chain,"500-1,000",250-1k,sentiment,"Low-medium — privately held, regional-only footprint",Homegrown UAE hotel brand with modest scale; fits a smaller/local activation rather than a core team sponsorship.,,X08b
171,Traveazy Group,traveazygroup.com,Saudi Arabia,Saudi travel-tech group (Umrah/travel booking platforms),<500,250-1k,sentiment,Low-medium — Al Rajhi-linked private funding,Emerging Saudi travel-tech player with private backing; no motorsport sponsorship history.,,X08b
172,Umm Al Quwain Tourism Development Department,uaqtourism.ae,UAE,Emirate tourism authority for Umm Al Quwain,<100,100-250,sentiment,Low,Smallest UAE emirate tourism body with no sponsorship precedent; included for completeness only.,,X08b
173,United Development Company (Qatar),udcqatar.com,Qatar,Developer of The Pearl-Qatar,1000,250-1k,sentiment,Qatari state pension/QIA-linked shareholding; flagship listed real-estate developer,Signature waterfront lifestyle destination fits F1's luxury-tourism sponsorship positioning.,,X08a
174,Visit Oman (Ministry of Heritage and Tourism),experienceoman.om,Oman,National tourism promotion body,100-500,250-1k,sentiment,"Medium — government-funded, smaller than Saudi/UAE/Qatar peers",Oman has no F1 race or team ties; modest but growing tourism budget as Oman diversifies from oil.,yes,X08b
175,Wego,wego.com,UAE,Middle East-focused travel metasearch platform,100-500,250-1k,sentiment,Low-medium — VC-backed private company,Regional travel-tech platform with modest funding; realistic only for a small digital/content partnership.,yes,X08b
176,Wizz Air Abu Dhabi,wizzair.com,United Arab Emirates,ADQ-backed low-cost carrier,800,250-1k,sentiment,Joint venture with ADQ (Abu Dhabi sovereign fund); rapidly scaling regional low-cost network,Growing budget-travel brand could use F1 fan-travel demand into Abu Dhabi's home race.,,X08a
