#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_earlier_list,source_batch
98,Chenbro Micom Co Ltd,chenbro.com,Taiwan,Server & Storage Chassis,~500,250-1k,adjacent,"TWSE-listed small-cap; established rack/chassis OEM, revenue near gate threshold, backfilled as adjacent",Long-running chassis/enclosure maker for storage servers; motorsport-grade engineering imagery fits its precision-chassis pitch.,,P11b
99,Climb Global Solutions Inc,climbcs.com,USA,Storage/IT Specialty Distribution,~230,100-250,adjacent,"Nasdaq-listed (CLMB); revenue ~$900M gross billings, small core team, high-margin distributor near adjacent tier","Specialty storage/security distributor scaling fast; a motorsport platform would be an outsized brand move for a lean, high-growth public micro-cap.",,V11
100,Compal Electronics Inc,compal.com,Taiwan,Server/Storage ODM (diversified electronics),"10,000+",5k-10k,adjacent,"TWSE-listed; group revenue ~$25B, server/storage division fast-growing on AI buildout",Building out its server/storage ODM business beyond notebooks; F1 helps reposition as an enterprise-infrastructure brand.,,P11b
101,Elite Semiconductor Memory Technology (ESMT),esmt.com.tw,Taiwan,DRAM/NOR Flash Memory ICs,~600,250-1k,adjacent,"TWSE-listed; revenue ~$100-150M, near sentiment/adjacent tier",Taiwanese DRAM/NOR flash IC maker seeking global brand recognition; F1 offers outsized visibility versus its current low international profile.,,V11
102,Ennoconn Corporation,ennoconn.com,Taiwan,Industrial Computing & Storage Systems,"~2,000",1k-5k,adjacent,TWSE-listed (Foxconn-affiliated); revenue ~$3B+ (2024),Foxconn-affiliated industrial/edge-storage systems builder; sponsorship would raise its profile beyond a supply-chain-only identity.,,P11b
103,Etron Technology Inc,etron.com,Taiwan,DRAM & Storage Interface ICs,~500,250-1k,adjacent,"TWSE-listed; revenue ~$60-100M, credible adjacent-tier scale",Taiwanese memory/storage-interface IC design house; niche fit for a motorsport-adjacent brand-building push into global markets.,,V11
104,Infortrend Technology Inc,infortrend.com,Taiwan,Enterprise SAN/NAS Storage Systems,~450,250-1k,adjacent,"TWSE-listed; revenue near $150-200M gate threshold, backfilled adjacent given enclosure/SAN niche fit",Enterprise storage-array maker seeking brand lift versus Dell/NetApp-class incumbents already tied up in F1.,,P11b
105,Ingram Micro Holding Corp,ingrammicro.com,USA,IT/Storage Distribution at Scale,"10,000+",5k-10k,adjacent,NYSE-listed (2024 IPO); revenue ~$48B (2024),Newly public global IT distributor seeking renewed brand momentum post-IPO; F1 offers a high-visibility platform.,yes,P11b
106,JMicron Technology Corp,jmicron.com,Taiwan,Storage Bridge & Controller ICs,~300,250-1k,adjacent,"Public (TWSE: 5285); small-cap public company, backfilled adjacent given niche fit",Storage controller/bridge IC maker seeking international brand recognition beyond its OEM-heavy business.,,W11
107,Kalray SA,kalrayinc.com,France,Storage Acceleration & DPU Processors,~200,100-250,adjacent,Euronext-listed; small-cap but public with disclosed cash runway; backfilled as adjacent niche fit (DPU/storage accel),French deep-tech chipmaker seeking European brand visibility; motorsport (esp. French GP presence) fits national-champion narrative.,,P11b
108,Pegatron Corporation,pegatroncorp.com,Taiwan,Server/Networking ODM (adjacent to storage),"10,000+",5k-10k,adjacent,TWSE-listed; revenue ~$45B (2024),Diversified ODM expanding its server/storage segment; F1 sponsorship differentiates from its dominant consumer-electronics image.,yes,P11b
109,TD SYNNEX Corporation,tdsynnex.com,USA,IT/Storage Distribution at Scale,"10,000+",5k-10k,adjacent,NYSE-listed; revenue ~$60B (FY2024),World's largest IT hardware distributor incl. storage; scale and marketing budget support a global sponsorship platform.,yes,P11b
110,Wilk Elektronik SA (GoodRAM),goodram.com,Poland,Memory Modules & SSDs,~350,250-1k,adjacent,"Warsaw-listed (WLK); revenue ~$150-200M, near core/adjacent gate",Central Europe's leading memory-module and SSD brand; F1's European calendar (including its home region) is a natural growth-market fit.,,V11
111,Wistron Corporation,wistron.com,Taiwan,Server/Storage ODM (diversified electronics),"10,000+",5k-10k,adjacent,"TWSE-listed; revenue ~$30B overall, growing AI-server/storage division",Diversified ODM building out its AI server/storage business; sponsorship helps reposition beyond legacy PC manufacturing image.,yes,P11b
112,WPG Holdings Co Ltd,wpgholdings.com,Taiwan,Semiconductor & Storage Component Distribution,"~4,500",1k-5k,adjacent,"TWSE-listed; revenue ~$20B (2024), Asia's largest component distributor",Dominant Asian component/storage distributor expanding global reach; F1 sponsorship would support international brand-building.,yes,P11b
113,d-Matrix Corporation,d-matrix.ai,USA,In-Memory Compute / AI Inference Memory,~250,250-1k,growth-projected,"Raised $275M+ Series C (2024) at ~$2B valuation - meets growth gate (>$200M raised, >$1B valuation)",Well-capitalized memory-compute startup targeting AI inference bottlenecks; growth-stage marketing budget available for a splash sponsorship.,yes,P11b
114,Delphix Corp,delphix.com,USA,Data Virtualization & Masking,~450,250-1k,funded-150m,"Private, PE-backed; cumulative funding >$260M, clears $150M funding gate",Enterprise data-virtualization/masking platform serving regulated industries; F1's data-security storyline is a strong content fit.,,W11
115,Infinidat Ltd,infinidat.com,USA,Enterprise Storage Arrays,~550,250-1k,funded-150m,"Private; raised >$300M across rounds incl. 2021 TPG-led round, clears $150M funding gate",Enterprise storage challenger to Dell/NetApp/Pure - all already on the F1 grid - seeking a category-neutral marketing platform.,yes,T11
116,Kiteworks,kiteworks.com,USA,Secure File Sharing & Content Governance,~600,250-1k,funded-150m,"Private; received a $456M investment from Insight Partners (2021), clears $150M funding gate",Secure enterprise file-sharing platform serving regulated industries; F1's sensitive engineering-data-in-motion story is a direct fit.,yes,W11
117,Nasuni Corporation,nasuni.com,USA,Cloud File Storage Platform,~450,250-1k,funded-150m,"Private; raised >$200M total funding incl. 2022 growth round, clears $150M gate",Cloud file-storage platform serving globally distributed enterprises; F1's international engineering teams mirror Nasuni's core use case.,yes,T11
118,Qumulo Inc,qumulo.com,USA,Scale-Out Unstructured Data Platform,~450,250-1k,funded-150m,"Private; raised >$350M total funding across rounds incl. Series E, clears $150M gate","Well-funded unstructured-data platform serving media, government and research; F1 broadcast/telemetry data scale is a direct fit.",yes,T11
119,Scality SA,scality.com,France,Software-Defined Object & File Storage,~350,250-1k,funded-150m,Private; total disclosed funding exceeds $150M across rounds,French deep-tech storage vendor with global telco/hyperscaler customers; F1's French Grand Prix presence is a natural home-market activation.,yes,T11
120,Wasabi Technologies Inc,wasabi.com,USA,Hot Cloud Object Storage,~400,250-1k,funded-150m,"Private; raised >$275M total funding incl. $250M Series C, clears $150M gate",Fast-growing cloud-storage challenger to AWS/Azure/GCP; F1's global broadcast reach supports its low-cost-storage brand-awareness push.,yes,T11
121,11:11 Systems Inc,1111systems.com,USA,Disaster Recovery & Backup Infrastructure,~450,250-1k,sentiment,"Private, PE-backed; scale credible for sentiment tier",DR-as-a-service and backup infrastructure provider built through PE-backed roll-up; F1 could anchor a brand-unification campaign across its acquired platforms.,,V11
122,Access Information Management LLC,accesscorp.com,USA,Records & Data Destruction Management,"~2,500",1k-5k,sentiment,"Private, PE-backed; reported revenue >$300M, clears core-adjacent scale","Large private records-management and secure-destruction provider, a direct Iron Mountain competitor; F1 offers brand parity with a bigger-name rival.",yes,V11
123,Agilitas IT Solutions Ltd,agilitas.co.uk,United Kingdom,Third-Party Storage Hardware Maintenance,~450,250-1k,sentiment,"Private, PE-backed; scale credible for sentiment tier ($3M+/yr marketing plausible)",Pan-European third-party maintenance provider for storage/server hardware; motorsport-grade reliability messaging is a direct fit for its support-SLA pitch.,,V11
124,Apricorn Inc,apricorn.com,USA,Hardware-Encrypted Storage Devices,~100,100-250,sentiment,Private; scale credible for sentiment tier,Long-established hardware-encrypted USB/SSD storage maker for regulated industries; niche category leader with room for brand investment.,,V11
125,Areca Technology Corporation,areca.com.tw,Taiwan,RAID Storage Controllers,~150,100-250,sentiment,Private; scale credible for sentiment tier,Established RAID/storage-controller maker serving enterprise and industrial customers; niche category leader with room for brand investment.,,V11
126,Arkivum Ltd,arkivum.com,United Kingdom,Long-Term Digital Archiving,~50,100-250,sentiment,Private; scale credible for sentiment tier,UK-based long-term digital archiving specialist seeking brand visibility beyond its research/higher-ed customer base.,,W11
127,Asigra Inc,asigra.com,Canada,Enterprise/MSP Backup Software,~100,100-250,sentiment,"Private; decades-long backup software vendor, scale credible for sentiment tier",Long-established Canadian backup-software pioneer looking for a fresh global brand platform.,,W11
128,ATP Electronics Inc,atpinc.com,Taiwan,Industrial Memory & SSD Modules,~600,250-1k,sentiment,Private; scale credible for sentiment tier,Industrial-grade memory/SSD supplier for embedded and rugged systems; car-team telemetry hardware is a plausible direct sales angle.,,V11
129,ATTO Technology Inc,atto.com,USA,Storage Connectivity & Host Bus Adapters,~150,100-250,sentiment,"Privately held; decades of profitability and OEM relationships with major storage vendors (Apple, Dell, HPE) cited by the company",Long-established Fibre Channel/SAS HBA supplier trusted by major storage OEMs; reliability-under-stress story fits F1 directly.,,T11
130,Axcient Inc,axcient.com,USA,Backup & Disaster Recovery for MSPs,~200,100-250,sentiment,"Private, PE-backed; scale credible for sentiment tier",MSP-focused BCDR vendor with an 'always recoverable' pitch mirroring F1's zero-tolerance for data loss mid-season.,yes,W11
131,Backblaze Inc,backblaze.com,USA,Cloud Storage Services,~180,100-250,sentiment,Nasdaq-listed (BLZE); publicly reports multi-exabyte stored data and consistent revenue growth,"Publicly traded, consumer-friendly cloud-storage challenger brand; F1's global fanbase suits its low-cost storage positioning.",yes,T11
132,Bacula Systems SA,baculasystems.com,Switzerland,Enterprise Backup Software,~100,100-250,sentiment,Private; scale credible for sentiment tier,Enterprise-grade open-core backup software with Swiss engineering-precision positioning fitting F1's brand story.,yes,W11
133,Blancco Technology Group,blancco.com,United Kingdom,Data Erasure & Sanitization Software,~350,250-1k,sentiment,"Private, Francisco Partners-backed (formerly LSE-listed); credible niche-leader scale for sentiment tier",Global leader in certified data erasure for enterprise/ITAD; F1's data-security storyline is a strong content fit for a niche category leader.,,V11
134,Buffalo Inc (Melco Holdings),buffalo.jp,Japan,NAS & Networked Storage Devices,"~1,000",250-1k,sentiment,Subsidiary of Tokyo-listed Melco Holdings; group revenue in the several-hundred-million-USD range,Long-established NAS/networked-storage brand seeking renewed global visibility against Synology/QNAP rivals.,,T11
135,Cactus Technologies Ltd,cactus-tech.com,Hong Kong,Industrial Flash Storage,~100,100-250,sentiment,Private; scale credible for sentiment tier,Industrial-grade flash-storage supplier for harsh-environment electronics; car-team telemetry hardware is a direct use-case fit.,,W11
136,Cerabyte GmbH,cerabyte.com,Germany,Glass-Ceramic Archival Data Storage,~80,100-250,sentiment,"Private, VC-backed; early-stage scale but credible momentum for sentiment tier",Next-generation ultra-long-term archival storage startup (glass/ceramic media); F1's engineering-innovation culture is a strong narrative fit for a deep-tech story.,,V11
137,Cerberus FTP Server (VanDyke Software),cerberusftp.com,USA,Secure FTP/SFTP Server Software,~30,100-250,sentiment,Private; scale credible for sentiment tier,Long-established secure file-transfer server software vendor with room for a differentiated brand investment.,,W11
138,Chatsworth Products Inc,chatsworth.com,USA,Data Center Rack Infrastructure,"~1,000",250-1k,sentiment,Privately held; long-established rack/thermal-infrastructure supplier to major hyperscale and enterprise data centers,Rack-infrastructure specialist for storage/server data centers seeking a differentiated global marketing platform.,yes,T11
139,Chelsio Communications Inc,chelsio.com,USA,High-Performance Ethernet Storage Adapters,~200,100-250,sentiment,Privately held; established 10/25/100GbE storage-adapter supplier to hyperscale and enterprise customers,High-performance networking/storage adapter supplier for AI and hyperscale data centers; F1's high-throughput telemetry story is a direct fit.,,T11
140,Cinchy Inc,cinchy.com,Canada,Data Collaboration Fabric,~100,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",Data-collaboration-fabric platform eliminating point-to-point integrations — a 'connect everything once' story.,,W11
141,CloudCasa (Catalogic Software),cloudcasa.io,USA,Kubernetes & Cloud-Native Backup,~80,100-250,sentiment,Private; scale credible for sentiment tier,Kubernetes-native backup for cloud-first engineering teams — a modern-stack story for F1's growing cloud footprint.,,W11
142,Cloudian Inc,cloudian.com,USA,S3-Compatible Object Storage,~300,250-1k,sentiment,Private; Fortune 500 and hyperscale-class petabyte-scale customer deployments cited by the company support $3M+/yr spend,Object-storage vendor built for exabyte-scale AI data lakes; F1's growing telemetry-data volumes are a built-in case study.,yes,T11
143,Comet Backup,cometbackup.com,New Zealand,Backup Software for MSPs,~50,100-250,sentiment,Private; scale credible for sentiment tier,MSP-channel backup vendor with a fast-growing global reseller base seeking brand differentiation.,,W11
144,Coviant Software (Diplomat MFT),coviantsoftware.com,USA,Managed File Transfer,~30,100-250,sentiment,Private; scale credible for sentiment tier,"Boutique MFT vendor serving mid-market enterprises; a fresh global brand move for a lean, focused software company.",,W11
145,Cristie Software Ltd,cristie.com,United Kingdom,Backup & Disaster Recovery Software,~50,100-250,sentiment,Private; scale credible for sentiment tier,UK-based backup/DR software vendor with global OEM partnerships seeking a fresh brand platform.,,W11
146,Crown Worldwide Group (Crown Records Management),crownrms.com,Hong Kong,Records & Information Management,"~1,500",1k-5k,sentiment,Private; scale credible for sentiment tier,Global records-management provider with a footprint across F1's key race markets; brand-parity play versus Iron Mountain.,yes,W11
147,Crystal Group Inc,crystalrugged.com,USA,Rugged Servers & Storage,~200,100-250,sentiment,Private; scale credible for sentiment tier,Rugged server/storage manufacturer serving defense and industrial customers; extreme-environment reliability story fits F1 directly.,,W11
148,Ctera Networks Ltd,ctera.com,Israel,Edge & Cloud File Storage,~200,100-250,sentiment,Private; deployed across regulated government/enterprise customers at thousands of edge sites per company disclosures,Edge/cloud file-storage platform serving global enterprise and government sites; F1's distributed trackside-to-HQ data flows are a direct fit.,,T11
149,Curvature Inc,curvature.com,USA,Third-Party Storage & Network Hardware Maintenance,"~1,000",250-1k,sentiment,"Private, PE-backed; reported revenue ~$400-500M, credible core-adjacent scale",Global third-party maintenance and secondary-market storage hardware provider; F1's reliability/performance narrative suits its support-uptime pitch.,,V11
150,data.world Inc,data.world,USA,Enterprise Data Catalog,~150,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",Collaborative data-catalog platform positioning itself as the 'GitHub for data' — a developer-first brand story.,,W11
151,DataCore Software Corporation,datacore.com,USA,Software-Defined Storage,~300,250-1k,sentiment,Private; 30+ year track record with thousands of enterprise customers across regulated industries,Long-established SDS vendor seeking a brand refresh against newer entrants; reliability-under-pressure story fits F1 engineering culture.,yes,T11
152,Datadobi NV,datadobi.com,Belgium,Unstructured Data Management Software,~130,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",Unstructured-data migration/management specialist for large storage estates; niche but growing category with credible marketing capacity.,,V11
153,DataLocker Inc,datalocker.com,USA,Hardware-Encrypted Storage Devices,~100,100-250,sentiment,Private; scale credible for sentiment tier,Encrypted portable storage and cloud-security vendor serving government/enterprise; F1's high-security data-in-motion story is a direct product fit.,,V11
154,Delkin Devices Inc,delkin.com,USA,Industrial Flash Storage & Memory Cards,~200,100-250,sentiment,Private; scale credible for sentiment tier,Industrial/professional flash-storage maker serving broadcast and rugged markets; F1's high-speed on-car data capture is a direct use-case fit.,,V11
155,DIGISTOR,digistor.com,USA,Rugged Encrypted SSDs,~100,100-250,sentiment,Private; scale credible for sentiment tier,"Rugged, hardware-encrypted SSDs for defense/industrial use; F1's on-car data-security needs are a direct product parallel.",,W11
156,Digital Watchdog,digital-watchdog.com,USA,Video Surveillance Storage & Recorders,~150,100-250,sentiment,Private; scale credible for sentiment tier,Established surveillance-storage/recorder manufacturer serving commercial integrators across North America.,,W11
157,Diyotta Inc,diyotta.com,USA,Data Integration Software,~80,100-250,sentiment,Private; scale credible for sentiment tier,Enterprise data-integration platform for high-volume analytics workloads seeking brand differentiation.,,W11
158,EditShare LLC,editshare.com,USA,Shared Storage for Media Production,~150,100-250,sentiment,Private; scale credible for sentiment tier,Shared-storage platform purpose-built for high-throughput video production — a direct match for F1's broadcast/content pipeline.,,W11
159,Egnyte Inc,egnyte.com,USA,Cloud Content & Unstructured Data Governance,~800,250-1k,sentiment,"Private, capital-efficient; reported revenue ~$150M+, credible sentiment-tier scale","Profitable, capital-efficient cloud-content and data-governance platform; strong revenue-per-employee story supports a disciplined F1 marketing investment.",yes,V11
160,Electronic Recyclers International Inc (ERI),eridirect.com,USA,IT Asset Disposition & Data Destruction,"~1,000",250-1k,sentiment,"Private; reported revenue >$300M, clears core-adjacent scale",Largest fully integrated electronics recycler/ITAD and data-destruction provider in North America; F1's sustainability-plus-security narrative fits its brand.,,V11
161,Elma Electronic AG,elma.com,Switzerland,Rugged Embedded Storage & Computing,"~1,500",1k-5k,sentiment,Privately held; group scale credible for sentiment tier,Swiss-engineered rugged embedded storage/computing systems for harsh-environment applications.,,W11
162,ExaGrid Systems Inc,exagrid.com,USA,Backup Storage Appliances,~500,250-1k,sentiment,"Private; self-reported record revenue and profitability every quarter since 2012 across 4,000+ enterprise customers","Profitable, founder-led backup-appliance vendor seeking a differentiated marketing platform against VC-backed rivals.",yes,T11
163,ExaVault Inc,exavault.com,USA,Managed File Transfer (Cloud),~30,100-250,sentiment,Private; scale credible for sentiment tier,Cloud-based MFT platform for SMB/mid-market enterprises seeking a differentiated brand move.,,W11
164,Extreme Engineering Solutions Inc (X-ES),xes-inc.com,USA,Rugged Embedded Storage Modules,~250,250-1k,sentiment,Private; scale credible for sentiment tier,Rugged embedded storage/computing modules for aerospace and industrial applications seeking brand elevation.,,W11
165,Facilis Technology Inc,facilis.com,USA,Shared Storage for Media Post-Production,~50,100-250,sentiment,Private; scale credible for sentiment tier,Shared-storage vendor for video post-production houses; niche but durable brand with room for a differentiated platform.,,W11
166,FalconStor Software Inc,falconstor.com,USA,Software-Defined Storage & Data Protection,~80,100-250,sentiment,"Public (OTC: FALC); small-cap public company, backfilled sentiment given niche fit",Long-established software-defined storage/data-protection vendor with public-market discipline seeking a renewed brand story.,,W11
167,Files.com Inc,files.com,USA,Managed File Transfer (Cloud),~100,100-250,sentiment,Private; scale credible for sentiment tier,Cloud-native MFT platform serving enterprises that move large data volumes securely — a direct fit for F1's trackside-to-factory pipelines.,yes,W11
168,FileTrail Inc,filetrail.com,USA,Records Management Software,~50,100-250,sentiment,Private; scale credible for sentiment tier,Records-governance software vendor serving regulated enterprises; niche category leader with room for brand investment.,,W11
169,G.Skill International Enterprise Co Ltd,gskill.com,Taiwan,Gaming Memory Modules,~150,100-250,sentiment,Private; scale credible for sentiment tier,Iconic performance-gaming memory brand with strong enthusiast-community equity; motorsport is a natural performance-brand extension.,,W11
170,GeIL (Golden Emperor International Ltd),geil.com.tw,Taiwan,Gaming Memory Modules,~80,100-250,sentiment,Private; scale credible for sentiment tier,Established performance-memory brand competing with Kingston/ADATA-class rivals; F1 offers a differentiated brand move.,,W11
171,Gigastone Corporation,gigastone.com,Taiwan,Consumer Flash Storage & Memory Cards,~200,100-250,sentiment,Private; scale credible for sentiment tier,Consumer flash-storage brand expanding into automotive/rugged categories; motorsport association would boost premium positioning.,,W11
172,Graid Technology Inc,graidtech.com,Taiwan,GPU-Accelerated RAID Cards,~50,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",GPU-accelerated RAID technology built for extreme NVMe performance — a raw-speed story that resonates with F1's engineering culture.,yes,W11
173,Hammerspace Inc,hammerspace.com,USA,Data Orchestration & Global File System,~250,250-1k,sentiment,Private; high-profile NVIDIA/Supercomputing keynote presence and industry-veteran leadership evidence strong momentum,High-visibility AI-data-orchestration startup positioned at the center of the AI infrastructure boom; F1's real-time global data flows fit its pitch directly.,yes,T11
174,HighPoint Technologies Inc,highpoint-tech.com,Taiwan,RAID Controllers & Storage HBAs,~100,100-250,sentiment,Private; scale credible for sentiment tier,Long-established RAID/HBA controller maker serving enterprise and prosumer storage systems.,,W11
175,IDIS Co Ltd,idisglobal.com,South Korea,Video Surveillance Recorders & Storage,~600,250-1k,sentiment,Private; scale credible for sentiment tier,Established video-surveillance recorder/storage manufacturer expanding globally beyond its APAC base.,,W11
176,Index Engines Inc,indexengines.com,USA,Ransomware Recovery & Data Resiliency,~60,100-250,sentiment,Private; scale credible for sentiment tier,Forensic-grade ransomware recovery technology mirrors F1's zero-tolerance approach to operational disruption.,yes,W11
177,Iron Bow Technologies LLC,ironbow.com,USA,Storage & Data Center Solutions Integrator,"~1,300",1k-5k,sentiment,"Private; reported revenue >$1.5B, staff below core headcount but scale credible for sentiment tier",Fast-growing US federal/commercial storage integrator; F1 could support its push into brand-name commercial accounts beyond its government roots.,,V11
178,iStorage Ltd,istorage-uk.com,United Kingdom,Hardware-Encrypted Storage Devices,~80,100-250,sentiment,Private; scale credible for sentiment tier,Hardware-encrypted portable storage device maker for enterprise/government; F1's data-security-under-pressure narrative fits its product story directly.,,V11
179,iXsystems Inc,ixsystems.com,USA,Open-Source Enterprise Storage Systems (TrueNAS),~200,100-250,sentiment,Privately held; TrueNAS is one of the world's most widely deployed open-source storage platforms per company-cited download/install figures,Widely deployed open-source enterprise storage platform seeking brand elevation beyond its open-source community roots.,yes,T11
180,Kandou Bus SA,kandou.com,Switzerland,High-Speed Chip-to-Chip Interconnect,~150,100-250,sentiment,Private; disclosed design-win partnerships with major hyperscale/AI infrastructure players evidencing sustained scale,Swiss high-speed chip-to-chip interconnect innovator serving AI/data-center customers; F1's signal-integrity-at-speed story fits directly.,,T11
181,Komprise Inc,komprise.com,USA,Unstructured Data Management Software,~180,100-250,sentiment,"Private; total funding ~$68M, below the funded gate but credible sentiment-tier scale",Fast-growing unstructured-data management vendor for enterprise storage; niche category leader with credible growth for a targeted activation.,yes,V11
182,Lightbits Labs Ltd,lightbitslabs.com,USA,NVMe/TCP Software-Defined Storage,~150,100-250,sentiment,Private; AWS/Google Cloud marketplace partner status with cited telco and oil & gas hyperscale deployments,NVMe-over-TCP storage pioneer with hyperscaler marketplace validation; performance-at-the-edge story fits F1's trackside compute needs.,yes,T11
183,Liqid Inc,liqid.com,USA,Composable Infrastructure & CXL Storage Fabric,~100,100-250,sentiment,"Private; deployed with US federal/defense customers as a composable-infrastructure pioneer, evidencing enterprise-scale spend",Composable-infrastructure/CXL storage-fabric pioneer at the leading edge of the memory-disaggregation trend; F1's dynamic resource-allocation story fits its pitch.,yes,T11
184,LiquidStack Holding B.V.,liquidstack.com,USA,Immersion & Liquid Cooling for Data Centers,~150,100-250,sentiment,Private; disclosed OEM partnerships with major data-center hardware makers evidencing accelerating scale,Immersion-cooling pioneer for high-density storage/AI racks; F1's power-unit cooling engineering is a natural technology parallel.,,T11
185,LucidLink Inc,lucidlink.com,USA,Cloud-Native Distributed File System,~130,100-250,sentiment,"Private; total funding modest (~$40M), below funded gate but credible sentiment-tier scale",Cloud-native filesystem vendor popular with media/entertainment workflows; F1's own massive media-production data pipeline is a direct use-case story.,,V11
186,MASV Inc,massive.io,Canada,Large File Transfer for Media,~50,100-250,sentiment,Private; scale credible for sentiment tier,Pay-as-you-go large-file transfer built for broadcast/media teams moving race-weekend footage worldwide.,yes,W11
187,Maxio Technology (Hangzhou) Ltd,maxiotek.com,China,NAND Flash & SSD Controller ICs,~500,250-1k,sentiment,"Private; rapidly growing China-listed-track storage controller maker, credible sentiment-tier scale",Fast-growing Chinese SSD-controller vendor expanding internationally; F1 would support its push for global brand credibility outside China.,,V11
188,MinIO Inc,min.io,USA,High-Performance Object Storage Software,~250,250-1k,sentiment,Private; cited as the default S3-alternative across major AI-training pipelines with massive install base,Ubiquitous in AI-training data infrastructure; F1's data-driven engineering culture aligns with MinIO's developer-first brand.,yes,T11
189,MSP360 Inc,msp360.com,USA,Cloud Backup Software for MSPs,~100,100-250,sentiment,Private; scale credible for sentiment tier,MSP-channel backup software vendor with room to invest in a differentiated global brand move.,yes,W11
190,Mushkin Enhanced Memory Inc,mushkin.com,USA,Consumer Memory & SSD,~50,100-250,sentiment,Private; scale credible for sentiment tier,Long-established performance-memory/SSD brand serving PC enthusiasts with room for a bold brand investment.,,W11
191,Neo Forza,neoforza.com,Taiwan,Gaming Memory & SSD,~50,100-250,sentiment,Private; scale credible for sentiment tier,Fast-growing Taiwanese performance-memory brand seeking global visibility beyond its current niche.,,W11
192,Network Optix Inc (Nx Witness),networkoptix.com,USA,Video Management & Storage Platform,~150,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",Open-platform video-management software with built-in storage orchestration serving global integrators.,,W11
193,Object Matrix Ltd,object-matrix.com,United Kingdom,Media Asset Storage & Archive,~40,100-250,sentiment,Private; scale credible for sentiment tier,Object-storage-based media archive vendor serving broadcasters; UK base fits F1's British Grand Prix home-market angle.,,W11
194,Ontrack Data Recovery (KLDiscovery Inc),ontrack.com,USA,Data Recovery & eDiscovery Services,"~2,000",1k-5k,sentiment,"Nasdaq-listed (KLDI); revenue ~$180M, near the $200M core gate; headcount supports sentiment tier","World's best-known data-recovery brand, owned by public KLDiscovery; F1's high-stakes data-integrity storyline is a natural fit for its recovery narrative.",,V11
195,OWC (Other World Computing) Inc,owc.com,USA,Storage Upgrades & Memory Devices,~200,100-250,sentiment,Private; scale credible for sentiment tier,Well-known storage/memory upgrade and SSD brand in the pro-media/creative market; F1's media-production data workflows are a direct customer-use narrative.,,V11
196,Panasas Inc,panasas.com,USA,Parallel File System Storage for HPC,~150,100-250,sentiment,Privately held; long-time HPC/government/research storage vendor deployed at national labs and universities,HPC parallel-storage vendor serving simulation-heavy research workloads; F1's CFD/simulation-heavy engineering is a natural case study.,yes,T11
197,Panzura LLC,panzura.com,USA,Hybrid Cloud File Data Platform,~250,250-1k,sentiment,Private equity-backed (Profile Capital); publicly cited Fortune 500 media/AEC customers at multi-petabyte scale,Hybrid-cloud file-data platform serving global engineering/media firms; F1's distributed-team CAD/simulation workflows are a direct use case.,yes,T11
198,Patriot Memory (PDP Systems),patriotmemory.com,USA,Gaming Memory & SSD (Viper Gaming),~100,100-250,sentiment,Private; scale credible for sentiment tier,Performance-gaming memory/SSD brand (Viper Gaming) already active in esports; motorsport is a logical next step.,,W11
199,Piql AS,piql.com,Norway,Ultra-Long-Term Data Preservation on Film,~50,100-250,sentiment,Private; scale credible for sentiment tier,Century-scale data-preservation technology (data on film) offers a striking deep-tech story for F1's engineering-innovation audience.,,W11
200,Preservica Ltd,preservica.com,United Kingdom,Digital Preservation Software,~120,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",Long-term digital preservation software for organizations that can't afford to lose historical data — a fit for F1's archival heritage.,,W11
201,Profisee Group Inc,profisee.com,USA,Master Data Management,~200,100-250,sentiment,"Private, PE-backed; scale credible for sentiment tier",MDM vendor serving large regulated enterprises; niche category leader with room for a differentiated marketing platform.,,W11
202,Promise Technology Inc,promise.com,Taiwan,Storage Arrays & NAS Systems,~400,250-1k,sentiment,"Private; reported multi-hundred-million-dollar revenue, credible sentiment-tier scale",Long-established enterprise storage-array and NAS maker; niche but durable brand with room for a differentiated marketing platform.,,V11
203,QSAN Technology Inc,qsan.com,Taiwan,Enterprise Storage Arrays,~200,100-250,sentiment,"TWSE-listed; revenue in the tens of millions, credible sentiment-tier scale",Publicly listed enterprise storage-array maker seeking international expansion; F1 offers brand visibility beyond its APAC-centric base.,,V11
204,Redstor Ltd,redstor.com,United Kingdom,Cloud Backup & Data Insight,~150,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",UK-based cloud-backup platform expanding internationally; F1's British Grand Prix presence offers a natural home-market activation.,,W11
205,Resilio Inc,resilio.com,USA,P2P File Sync & Transfer at Scale,~80,100-250,sentiment,Private; scale credible for sentiment tier,Peer-to-peer file-sync technology built for distributed teams moving massive files — a direct fit for trackside-to-factory data flows.,,W11
206,Rewind Inc,rewind.com,Canada,"SaaS/App Data Backup (Shopify, GitHub, etc.)",~150,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",Backs up the SaaS tools modern engineering and commercial teams run on — a relatable product story for F1's tech-forward fanbase.,,W11
