#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_master,source_batch
122,Interact,interactsoftware.com,UK,Intranet software,150,100-250,sentiment,Low-Medium,"UK-based intranet software vendor backed by Sumeru Equity Partners; stable growth serving large global enterprises, a fit for regional UK-motorsport-adjacent marketing.",,X11b
123,isolved,isolvedhcm.com,United States,HCM & Payroll,1500,1k-5k,sentiment,Private equity-backed by Stone Point Capital & Bain Capital since 2021; revenue not publicly disclosed,Well-capitalized PE-backed HCM vendor investing heavily in brand to compete with larger incumbents.,,X11a
124,Jotform,jotform.com,US,Online forms platform,600,250-1k,sentiment,Medium,"Profitable, bootstrapped platform serving over 25 million users worldwide; financial independence and broad global reach support a self-funded sponsorship without dilution risk.",,X11b
125,Keka,keka.com,India,HR & Payroll for SMB/Mid-Market,600,250-1k,sentiment,"Private; $57M Series A (2022), no further disclosed large rounds","Profitable, fast-growing Indian HR SaaS vendor building brand as India's F1 fandom grows.",yes,X11a
126,Kissflow,kissflow.com,US,Low-code workflow/BPM platform,600,250-1k,sentiment,Low-Medium,"Lightly-funded (~$11M) but long-profitable low-code workflow platform with a large global enterprise customer base spanning 10,000+ organizations.",yes,X11b
127,Kustomer,kustomer.com,United States,CRM for Customer Service,350,250-1k,sentiment,"Acquired by Meta in 2022 (deal scaled down amid regulatory review); operates semi-independently, revenue not disclosed",CX platform with deep-pocketed strategic ownership and an enterprise customer base seeking brand renewal.,yes,X11a
128,Leapsome,leapsome.com,Germany,Performance & Engagement Platform,400,250-1k,sentiment,"Private; ~$75M Series B (2022), no further disclosed rounds",European people-platform scale-up building international brand awareness.,,X11a
129,LearnUpon,learnupon.com,Ireland,Learning management system,250,250-1k,sentiment,Low-Medium,Raised roughly $60M from Summit Partners; Irish-founded LMS with growing enterprise and extended-enterprise training customers across Europe and the US.,,X11b
130,Linear,linear.app,United States,Issue Tracking & Project Management,80,100-250,sentiment,"Private; $35M Series B (2023) at $400M valuation, cumulative funding ~$52M","Design-forward, fast-growing project-tracking tool popular with technical teams and creators.",,X11a
131,LogRocket,logrocket.com,US,Session replay/product analytics,250,250-1k,sentiment,Medium,Backed by Insight Partners with a broad developer and product-team install base; steady growth profile though funding (~$62M) sits below the higher gate thresholds.,,X11b
132,Lucid Software,lucid.co,United States,Visual Collaboration (Lucidchart/Lucidspark),2000,1k-5k,sentiment,"Private; largely bootstrapped/profitable with ~$52M minority investment (ICONIQ Growth, 2019)","Profitable, capital-efficient visual-collaboration leader with headroom to invest brand spend from cash flow.",yes,X11a
133,LumApps,lumapps.com,France,Intranet/digital workplace,450,250-1k,sentiment,Low-Medium,Raised roughly $95M; French-origin digital workplace platform with a strong Google Workspace integration and growing global enterprise footprint.,,X11b
134,M-Files,m-files.com,Finland,Document & Knowledge Management,750,250-1k,sentiment,"Private; $80M growth investment from Bregal Milestone (2021), cumulative funding ~$115M",Nordic document-management vendor expanding internationally with PE growth backing.,,X11a
135,Maze,maze.co,US,Product research/testing,150,100-250,sentiment,Low-Medium,Raised roughly $115M across rounds; continuous-discovery platform for product teams scaling brand presence among design and product leaders.,,X11b
136,n8n,n8n.io,Germany,Workflow automation platform,200,100-250,sentiment,Medium,"Raised a $60M Series B (2025); fast-growing open-source-rooted automation platform popular with technical and developer audiences, a strong fit for F1's tech-forward fanbase.",yes,X11b
137,Nitro Software,gonitro.com,United States,PDF & E-Signature Productivity,300,250-1k,sentiment,"Formerly ASX-listed, acquired by Potentia Capital (2023); revenue not separately disclosed post-acquisition",Established PDF/e-sign vendor under new PE ownership looking to rebuild brand momentum.,,X11a
138,Otter.ai,otter.ai,United States,AI Meeting Transcription,150,100-250,sentiment,"Private; $50M Series C (2021), cumulative funding ~$63M",Fast-growing AI meeting assistant building consumer awareness beyond its enterprise user base.,yes,X11a
139,PandaDoc,pandadoc.com,United States,Document Automation & E-Signature,1000,250-1k,sentiment,"Private; $50M Series C (2021), cumulative funding ~$101M",Fast-growing document-automation challenger to DocuSign building brand differentiation.,,X11a
140,PeopleStrong,peoplestrong.com,India,HCM Platform,800,250-1k,sentiment,"Private; ~$46M Series D (2022), cumulative funding ~$70M",Established Indian HCM vendor with enterprise client base seeking premium brand association.,,X11a
141,Pipefy,pipefy.com,Brazil,Workflow/process management,400,250-1k,sentiment,Low-Medium,"Raised roughly $108M including a $95M Series C; Brazilian-founded global workflow platform, a fit for Latin American motorsport-market activation.",,X11b
142,Planday,planday.com,Denmark,Workforce Scheduling & Communication,300,250-1k,sentiment,Owned by Xledger (acquired 2023); prior cumulative funding ~$70M as independent company,Established Nordic workforce-scheduling platform with a large European hospitality/retail customer base.,,X11a
143,Process Street,process.st,US,Process/checklist workflow software,120,100-250,sentiment,Low,Raised roughly $32M; smaller but growing process-management platform suited to a modest regional or digital-only activation.,,X11b
144,Proton,proton.me,Switzerland,Privacy/security suite (Pass password manager),800,250-1k,sentiment,Medium-High,Nonprofit-foundation-backed (Proton Foundation) with over 100 million users globally and reported revenue near $100M; mission-driven privacy brand with strong European following.,yes,X11b
145,Quinyx,quinyx.com,Sweden,AI-Powered Workforce Management,250,250-1k,sentiment,"Private; $60M growth round (2021, Battery Ventures), cumulative funding ~$100M",Nordic AI-driven workforce-management platform expanding across Europe from its Swedish base.,,X11a
146,Relay.app,relay.app,US,AI-native workflow automation platform,40,100-250,sentiment,Low,"Backed by Andreessen Horowitz and Khosla Ventures with roughly $8M raised to date; verified real, early-stage Zapier challenger better suited to a low-cost, digital-first activation.",,X11b
147,SignEasy,signeasy.com,United States,E-Signature for SMB,120,100-250,sentiment,"Private; cumulative disclosed funding ~$21M, profitable operations reported","Niche e-signature vendor focused on SMB, evaluated on growth trajectory.",,X11a
148,Simpplr,simpplr.com,US,Intranet/employee experience platform,450,250-1k,sentiment,Low-Medium,"Raised roughly $115M; AI-driven intranet platform serving large enterprise employee bases, an audience aligned with global brand-building campaigns.",,X11b
149,Skedulo,skedulo.com,United States,Mobile Workforce Scheduling,250,250-1k,sentiment,"Private; $75M Series C (2021), cumulative funding ~$110M",Mobile-workforce scheduling vendor serving field-service industries with global growth ambitions.,yes,X11a
150,Sling,getsling.com,United States,Employee Scheduling for SMB,100,100-250,sentiment,"Private, part of Toast Inc. ecosystem partner network; standalone funding/revenue not disclosed","SMB scheduling tool with a broad small-business user base, evaluated on growth trajectory.",,X11a
151,Softr,softr.io,France,No-code web app builder,60,100-250,sentiment,Low,"Smaller, lightly-funded (~$15M) no-code platform; fits a modest, digital-first regional activation rather than a large-scale sponsorship.",,X11b
152,Sprig,sprig.com,US,Product experience research,150,100-250,sentiment,Medium,Raised roughly $102M reaching a reported ~$700M valuation; fast-growing product-research platform with marquee tech-brand logos building category awareness.,,X11b
153,Teamwork.com,teamwork.com,Ireland,Project Management for Client Services,350,250-1k,sentiment,"Private, majority self-funded with minority PE investment (Blueprint, 2021), revenue not disclosed",Profitable Irish project-management vendor building international brand recognition.,yes,X11a
154,Templafy,templafy.com,Denmark,Document Generation & Template Management,400,250-1k,sentiment,"Private; $60M Series D (2021), cumulative funding ~$130M","Enterprise document-generation vendor at the funding gate, growing its European enterprise base.",yes,X11a
155,Tidio,tidio.com,Poland,Live Chat & AI Customer Service for SMB,180,100-250,sentiment,Private; cumulative disclosed funding ~$25M (2022 round),Fast-growing SMB live-chat/AI CX vendor with strong e-commerce-market penetration.,,X11a
156,Toggl,toggl.com,Estonia,Time Tracking & Productivity,150,100-250,sentiment,"Private, bootstrapped and profitable; no external funding disclosed","Profitable, globally distributed productivity brand with strong remote-work audience overlap.",,X11a
157,Typeform,typeform.com,Spain,Forms/conversational surveys,700,250-1k,sentiment,Medium,Raised roughly $145M reaching a near-unicorn (~$942M) valuation in 2021; Spain-based global forms platform with strong European brand affinity.,,X11b
158,When I Work,wheniwork.com,United States,Employee Scheduling for Hourly Workforces,200,100-250,sentiment,"Private; cumulative disclosed funding ~$77M (Series C, 2015)",Long-established hourly-workforce scheduling tool with a broad SMB customer base.,,X11a
159,Workhuman,workhuman.com,Ireland,Employee Recognition Platform,1200,1k-5k,sentiment,"Private; profitable, no recent large disclosed funding round; scale via long enterprise client base","Long-established, profitable recognition platform with global enterprise reach across F1 markets.",yes,X11a
160,WorkRamp,workramp.com,US,Training/enablement platform,250,250-1k,sentiment,Low-Medium,Raised roughly $130M including a $65M Series D (2022); growing enablement and customer-training platform expanding upmarket into larger enterprise accounts.,,X11b
161,Wrike,wrike.com,United States,Work & Project Management,1000,250-1k,sentiment,"Owned by Cloud Software Group (Vista Equity/Citrix parent); acquired by Citrix for ~$2.25B (2021), revenue not separately disclosed",Enterprise work-management platform under well-capitalized PE ownership with room for brand investment.,yes,X11a
162,Yokoy,yokoy.io,Switzerland,AI-Driven Spend Management,250,250-1k,sentiment,"Private; $80M Series B (2022) at ~$700M valuation, cumulative funding ~$100M",Swiss AI-spend-management scale-up expanding across DACH and broader Europe.,yes,X11a
163,Zapier,zapier.com,US,No-code automation/integration platform,800,250-1k,sentiment,Medium-High,"Profitable and bootstrapped, with an employee tender offer reportedly valuing the company near $5B; massive global user base (millions of businesses) gives strong brand-visibility upside despite no institutional funding rounds.",yes,X11b
