#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_master,source_batch
122,Infogain,infogain.com,USA,Digital Platform Engineering (PE-backed),"~6,000",5k-10k,sentiment,core,PE-backed platform engineering firm building brand equity ahead of a future exit,,X06a
123,Innova Solutions,innovasolutions.com,USA,IT Staffing & Digital Services,"~30,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress across its large US enterprise staffing and digital services book,yes,X06a
124,Jacobs Engineering,jacobs.com,USA,Infrastructure & Technical Consulting,"~45,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; large US engineering major with aerospace/defense and infrastructure client hospitality needs,yes,X06a
125,Kearney,kearney.com,USA,Strategy & Operations Consulting,"~4,500",1k-5k,sentiment,core,Automotive-and-industrials-heavy client roster gives Kearney a natural F1 hospitality use case,,X06a
126,KPIT Technologies,kpit.com,India,Automotive Software Engineering,"~13,000",10k+,sentiment,core,"Automotive-software specialist (ADAS, EV powertrain software) whose technology story is a direct match for F1's tech-partner category",yes,X06a
127,Kroll,kroll.com,USA,"Risk, Compliance & Advisory","~6,500",5k-10k,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; risk/compliance advisory to the same multinationals F1 teams already sponsor,yes,X06a
128,Kyndryl,kyndryl.com,USA,IT Infrastructure Services,"~68,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; young standalone brand needs premium visibility distinct from former parent IBM,yes,X06a
129,L&T Technology Services,ltts.com,India,Engineering R&D Services,"~24,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress in the global engineering R&D outsourcing market,yes,X06a
130,L.E.K. Consulting,lek.com,USA,Strategy Consulting,"~2,500",1k-5k,sentiment,core,Global strategy boutique with strong industrials/automotive practice fitting F1 sponsor logic,yes,X06a
131,Leidos,leidos.com,USA,Government IT & Defense Technology,"~47,000",10k+,sentiment,core,"Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress in defense/government tech recruiting, though hospitality use-case is more B2B-engineering than consumer",yes,X06a
132,LG CNS,lgcns.com,South Korea,IT Services & Smart Infrastructure,"~10,000",5k-10k,sentiment,core,Newly listed LG Group IT arm wanting global enterprise-brand visibility post-IPO,,X06a
133,Long View Systems,longviewsystems.com,Canada,IT infrastructure & managed services,~900,250-1k,sentiment,Tier 3 – Growth ($50K-250K),Privately held Canadian IT services firm below the $200M revenue gate; Montreal GP proximity is the main strategic hook.,yes,X06b
134,LTIMindtree,ltimindtree.com,India,IT Services & Digital Transformation,"~84,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress as a newly merged brand needing global visibility,yes,X06a
135,Malomatia,malomatia.com,Qatar,IT services & digital transformation,"~1,000",250-1k,sentiment,Tier 3 – Growth ($50K-250K),"Qatar Foundation/Ooredoo-linked national IT champion; Qatar's Gulf motorsport interest (Losail MotoGP, F1 discussions) supports a sentiment case.",,X06b
136,Mastek,mastek.com,India,Digital Transformation Consulting,"~5,300",5k-10k,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; UK-listed heritage gives it a natural Silverstone-market angle,yes,X06a
137,McKinsey & Company,mckinsey.com,USA,Global Strategy Consulting,"~45,000",10k+,sentiment,core,Ultimate prestige consultancy for whom F1 paddock access is pure client-hospitality currency,yes,X06a
138,Moro Hub,morohub.com,United Arab Emirates,Digital services & data centres,~500,250-1k,sentiment,Tier 3 – Growth ($50K-250K),DEWA's digital-services subsidiary; small scale but sits in Dubai/Abu Dhabi's active F1-hosting ecosystem.,,X06b
139,Mott MacDonald,mottmac.com,UK,Engineering & Infrastructure Consulting,"~20,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; UK-based engineering consultancy with strong home-market F1 fan and client overlap,yes,X06a
140,Myriad360,myriad360.com,United States,IT infrastructure & networking solutions,~250,250-1k,sentiment,Tier 3 – Growth ($50K-250K),"Sub-scale privately held reseller; below core thresholds, would need funding/growth evidence before a premium sponsorship fits.",,X06b
141,Nagarro,nagarro.com,Germany,Digital Engineering & Product Studios,"~18,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; German base positions it well for F1's European engineering-sponsor cluster,yes,X06a
142,NEC Corporation,nec.com,Japan,IT & Network Systems Integration,"~105,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress across its global systems-integration and biometrics/AI business,yes,X06a
143,NERA Economic Consulting,nera.com,USA,Economic Consulting,~600,250-1k,sentiment,sentiment,Boutique economic consultancy whose global antitrust/litigation clients overlap heavily with existing F1 sponsor categories,,X06a
144,Netcetera,netcetera.com,Switzerland,Software engineering & digital security,~900,250-1k,sentiment,Tier 3 – Growth ($50K-250K),Privately held Swiss software firm below the $200M revenue gate; premium engineering brand could use F1's tech-audience halo.,,X06b
145,Netlight Consulting,netlight.com,Sweden,Boutique IT & digital consulting,"~1,700",1k-5k,sentiment,Tier 3 – Growth ($50K-250K),Privately held boutique consultancy below the $200M revenue gate; premium recruiting brand that could use F1's talent-market visibility.,,X06b
146,Neusoft Corporation,neusoft.com,China,IT Services & Software Solutions,"~20,000",10k+,sentiment,core,"China's largest listed IT services firm, with an automotive-software unit that fits F1's tech-partner mold",yes,X06a
147,Newgen Software,newgensoft.com,India,Low-Code Digital Automation Platforms,"~6,500",5k-10k,sentiment,core,Fast-growing platform vendor wanting enterprise-buyer visibility beyond its BFSI base,,X06a
148,OC&C Strategy Consultants,occstrategy.com,UK,Boutique Strategy Consulting,~700,250-1k,sentiment,sentiment,Consumer/retail-focused boutique that could use F1's brand sponsors as a client-hospitality entry point,,X06a
149,Perficient,perficient.com,USA,Digital Consulting & Systems Integration,"~6,500",5k-10k,sentiment,core,Mid-cap US digital consultancy that could use F1 for enterprise-buyer visibility in North America,yes,X06a
150,Persistent Systems,persistent.com,India,Software Engineering & Digital Services,"~24,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; software-engineering brand values precision-sport association,yes,X06a
151,Protiviti,protiviti.com,USA,Risk & Business Consulting,"~8,000",5k-10k,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; global risk-consulting brand seeking differentiation from Big-4 rivals,yes,X06a
152,Ramboll,ramboll.com,Denmark,Engineering & Sustainability Consulting,"~18,000",10k+,sentiment,core,Sustainability-engineering leader whose green-transition story mirrors F1's own net-zero 2030 push,yes,X06a
153,Reply,reply.com,Italy,Digital & AI Consulting,"~20,000",10k+,sentiment,core,Italian roots plus AI/digital positioning align naturally with F1's Italy-heavy fanbase and tech narrative,,X06a
154,Ricardo plc,ricardo.com,UK,Motorsport-Heritage Engineering Consultancy,"~2,700",1k-5k,sentiment,core,"Century-old UK engineering consultancy with genuine motorsport heritage (drivetrains, performance engines) - a rare authentic F1 fit",yes,X06a
155,Roland Berger,rolandberger.com,Germany,European Strategy Consulting,"~3,200",1k-5k,sentiment,core,"Germany's top strategy house, deeply embedded with the automotive OEMs that already fund F1 teams",yes,X06a
156,SADA Systems,sada.com,United States,Google Cloud reseller & managed services,~700,250-1k,sentiment,Tier 3 – Growth ($50K-250K),"Privately held Google Cloud premier partner; financials undisclosed, sub-scale relative to the core gate.",,X06b
157,SAIC,saic.com,USA,Government IT & Engineering Services,"~24,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; government-tech contractor competing for the same STEM talent pool as F1 teams,yes,X06a
158,Samsung SDS,samsungsds.com,South Korea,Enterprise IT & Logistics Tech,"~13,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; Samsung Group affiliate seeking a global platform independent of parent's consumer brand,yes,X06a
159,Saudi Business Machines (SBM),sbm.com.sa,Saudi Arabia,IT systems integration (IBM/enterprise partner),"~2,500",1k-5k,sentiment,Tier 3 – Growth ($50K-250K),"Leading Saudi systems integrator; privately held so revenue undisclosed, but sits squarely in the Saudi Arabian GP host market.",,X06b
160,Segula Technologies,segulatechnologies.com,France,Automotive & Industrial Engineering,"~15,500",10k+,sentiment,core,French engineering consultancy with deep automotive-OEM client relationships mirroring F1 manufacturer sponsors,yes,X06a
161,SGS,sgs.com,Switzerland,"Testing, Inspection & Certification","~99,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; world's largest TIC company with a natural quality/precision brand fit for F1,yes,X06a
162,Simon-Kucher,simon-kucher.com,Germany,Pricing & Growth Strategy Consulting,"~2,200",1k-5k,sentiment,core,Pricing/monetization specialists whose clients are exactly the brands F1 teams already sponsor,yes,X06a
163,Slalom Consulting,slalom.com,USA,Business & Technology Consulting,"~13,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; large US consultancy with strong cloud/enterprise client hospitality needs,yes,X06a
164,Softtek,softtek.com,Mexico,Nearshore IT Services,"~13,000",10k+,sentiment,core,LatAm's largest IT services brand seeking global recognition beyond its nearshore niche,yes,X06a
165,Sonata Software,sonata-software.com,India,Platform Engineering Services,"~8,000",5k-10k,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; platform-engineering positioning fits F1's data/tech narrative,yes,X06a
166,Sopra Steria,soprasteria.com,France,European IT Services & Consulting,"~51,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress as Europe's largest homegrown SI seeking global brand parity with US/India peers,yes,X06a
167,stc Solutions,stcs.com.sa,Saudi Arabia,Enterprise IT & digital solutions (stc Group),"~2,000",1k-5k,sentiment,Tier 3 – Growth ($50K-250K),"stc Group's enterprise IT/digital arm; parent stc is a major regional telecom, and the unit sits in the Saudi GP host market.",,X06b
168,Stefanini,stefanini.com,Brazil,IT Services & Digital Transformation,"~30,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; Brazilian heritage plays well with F1's strong LatAm fan growth,yes,X06a
169,Sweco,sweco.com,Sweden,Engineering & Architecture Consulting,"~22,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; Europe's largest engineering-and-architecture consultancy seeking global brand reach,,X06a
170,Synechron,synechron.com,USA,Financial Services IT Consulting,"~15,000",10k+,sentiment,core,Financial-services-focused IT consultancy that shares F1's overlap with banking and fintech sponsors,yes,X06a
171,Tata Elxsi,tataelxsi.com,India,Design & Automotive Technology Services,"~12,000",10k+,sentiment,core,"Design-and-automotive-technology arm of Tata group without its own F1 tie, unlike sister company Tata Communications",yes,X06a
172,Tata Technologies,tatatechnologies.com,India,Automotive & Aerospace Engineering Services,"~13,000",10k+,sentiment,core,"Automotive/aerospace product-engineering specialist within the Tata group but without its own F1 sponsorship, unlike sister companies TCS and Tata Communications",,X06a
173,Tech Mahindra,techmahindra.com,India,Telecom & Enterprise IT Services,"~150,000",10k+,sentiment,core,Parent Mahindra Group has motorsport DNA (Formula E) it could extend to F1 client hospitality,yes,X06a
174,Thiqah,thiqah.sa,Saudi Arabia,Digital business services (PIF-backed),"~3,000",1k-5k,sentiment,Tier 3 – Growth ($50K-250K),"PIF-backed Saudi digital services firm; financials not fully public, but fits the kingdom's broader sports-investment strategy.",,X06b
175,Thoughtworks,thoughtworks.com,USA,Software & Digital Consulting,"~9,500",5k-10k,sentiment,core,"Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress despite smaller scale, values association with engineering excellence",yes,X06a
176,Tietoevry,tietoevry.com,Finland,Nordic IT Services & Software,"~16,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; Nordic IT leader looking to build pan-European enterprise brand recognition,yes,X06a
177,TÜV SÜD,tuvsud.com,Germany,"Testing, Inspection & Certification","~28,000",10k+,sentiment,core,German testing/certification leader whose automotive-safety mandate aligns closely with F1 engineering standards,yes,X06a
178,Unisys,unisys.com,USA,Enterprise IT Infrastructure Services,"~14,000",10k+,sentiment,sentiment,Legacy IT brand seeking relevance renewal that F1's modern tech association could help deliver,yes,X06a
179,UST,ust.com,USA,Digital Transformation Services,"~35,000",10k+,sentiment,core,"Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress at global scale across BFSI, healthcare and retail clients",yes,X06a
180,ValueLabs,valuelabs.com,India,Digital Product Engineering,"~5,500",5k-10k,sentiment,sentiment,Boutique engineering shop that could use F1-adjacent hospitality to punch above its size with enterprise buyers,yes,X06a
181,Virtusa,virtusa.com,USA,IT Services & Digital Engineering,"~27,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; PE ownership motivated to build enterprise-brand equity,yes,X06a
182,West Monroe Partners,westmonroe.com,USA,Digital & Operations Consulting,"~2,200",1k-5k,sentiment,core,Digital/operations consultancy with private-equity and industrials clients mirroring F1's sponsor mix,yes,X06a
183,Wipro,wipro.com,India,IT Services & Digital Engineering,"~230,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress across its global delivery centers,yes,X06a
184,WNS Global Services,wns.com,India,BPM & Digital Services,"~60,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; large BPM scale gives it comparable budget capacity to sponsor peers,yes,X06a
185,WSP Global,wsp.com,Canada,Infrastructure Engineering Consulting,"~73,000",10k+,sentiment,core,"Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; among the largest engineering consultancies globally, with major event/infrastructure client work",yes,X06a
186,Xoriant,xoriant.com,USA,Digital Product Engineering,"~5,000",1k-5k,sentiment,sentiment,Product-engineering boutique competing for senior engineering talent F1 teams also chase,yes,X06a
187,Zensar Technologies,zensar.com,India,Digital & IT Services,"~10,000",5k-10k,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; mid-cap SI seeking differentiation via marquee sports association,yes,X06a
188,ZS Associates,zs.com,USA,Sales & Marketing Consulting,"~13,000",10k+,sentiment,core,Fights the same global tech/engineering talent war and hosts the same enterprise clients F1 paddocks are built to impress; large scale gives comparable sponsorship budget capacity to peers,yes,X06a
