#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_earlier_list,source_batch
99,Lumen Technologies,lumen.com,United States,Network edge compute & global backbone/CDN services,30000,10k+,adjacent,Public (NYSE: LUMN); FY2023 revenue ~$13.1B — far exceeds revenue gate.,Lumen's edge compute and fiber backbone are pitched as 'the fourth industrial revolution's infrastructure' — a direct match for F1's live global data problem.,yes,P16a
100,Neos Networks,neosnetworks.com,United Kingdom,UK enterprise & wholesale fiber network operator,~450,250-1k,adjacent,Part of Renew Holdings (LSE: RNWH); revenue est. >£150M/yr,UK-wide fiber network supports a British GP-anchored connectivity and broadcast-infrastructure narrative.,,V16
101,Nxtra Data,nxtradata.com,India,Regional Colocation & Edge Data Centers,"~1,000",250-1k,adjacent,"Subsidiary of Bharti Airtel (NSE/BSE listed), parent group revenue >$15B/yr",India's edge data center leader positions F1 for future growth in the Indian market.,,P16b
102,PCCW/HKT,pccw.com,Hong Kong,5G / Multi-Access Edge Compute (Telco),"15,000+",10k+,adjacent,"Public (HKEX: 0008/6823); FY revenue >$4B, Hong Kong's leading telecom with 5G edge computing services",Hong Kong telecom backfill fits F1's broader Greater China/Asia-Pacific market strategy.,yes,P16b
103,SBA Communications,sbasite.com,USA,Tower & Fiber Edge Infrastructure,"~2,000",1k-5k,adjacent,"Public (NASDAQ: SBAC); FY revenue >$2.7B, wireless tower/edge infrastructure REIT",Tower/fiber infrastructure supports temporary high-density connectivity build-outs at race weekends.,,P16b
104,Synamedia,synamedia.com,United Kingdom,Video security & streaming delivery infrastructure,2000,1k-5k,adjacent,"Private, owned by Permira since 2018 (~$1B carve-out from Cisco's video business) — deal scale and continued global customer base support the revenue gate.",Synamedia's anti-piracy and streaming infrastructure protect exactly the kind of premium live-sports rights F1 broadcasters depend on.,,P16a
105,Turkcell,turkcell.com.tr,Turkey,5G / Multi-Access Edge Compute (Telco),"15,000+",10k+,adjacent,"Public (NYSE/BIST: TKC/TCELL); FY revenue >$5B, Turkey's leading telecom with edge/cloud services (Turkcell Cloud)",Regional telco backfill positioned for F1's periodic interest in reviving a Turkish Grand Prix.,yes,P16b
106,Vecima Networks,vecima.com,Canada,Broadband & video-delivery edge equipment manufacturer,~800,250-1k,adjacent,Public (TSX: VCM); established broadband/video-delivery equipment manufacturer,Edge equipment powering broadband and video delivery fits F1's broadcast-infrastructure technology narrative.,yes,V16
107,Verisign,verisign.com,United States,DNS infrastructure & domain traffic backbone,950,250-1k,adjacent,Public (NASDAQ: VRSN); FY2023 revenue ~$1.46B — clears revenue gate.,Verisign operates the DNS backbone that resolves every fan's click to an F1 stream — 'the internet's traffic control tower' fits the sport's own control-tower imagery.,,P16a
108,Versa Networks,versa-networks.com,United States,SASE / SD-WAN,700,250-1k,adjacent,"Private; ~$630M cumulative funding raised, $1.46B valuation (Series F, 2024) — clears growth-projected gate (funding ≥$200M and valuation ≥$1B).","Versa's single-vendor SASE pitch — secure, unify and optimize distributed sites — mirrors an F1 team's factory-to-24-race-venue network exactly.",yes,P16a
109,Wangsu Science & Technology,wangsu.com,China,CDN & edge computing platform,3500,1k-5k,adjacent,Public (SZSE: 300017); FY2023 revenue ~¥4.3B (~$600M) — clears revenue gate.,"As China's leading CDN, Wangsu is positioned to anchor F1's growing Chinese fan-engagement and streaming push around the Shanghai Grand Prix.",,P16a
110,Zain Group,zain.com,Kuwait,5G / Multi-Access Edge Compute (Telco),"7,000+",5k-10k,adjacent,"Public (Kuwait Boursa: ZAIN); FY revenue >$4B, Middle East/Africa telco with 5G edge rollout","Middle East telco footprint aligns with F1's Gulf-region race cluster (Bahrain, Saudi Arabia, Qatar, Abu Dhabi).",yes,P16b
111,AtlasEdge,atlasedge.com,United Kingdom,Edge Data Centers,~400,250-1k,growth-projected,"Backed by DigitalBridge and Liberty Global; closed a EUR1.2B financing facility in 2026 on top of prior EUR725M facility, total funding >$1B, implied valuation well over $1B",European edge campus buildout gives a growth story to tell alongside F1's European race calendar and fan-data latency needs.,,P16b
112,CtrlS Datacenters,ctrls.in,India,Regional Colocation & Edge Data Centers,"~1,600",1k-5k,growth-projected,"Reported unicorn-status Indian data center operator with large institutional funding rounds (>$200M raised, valuation >$1B reported)",India's largest Tier-4 data center network fits F1's push to expand fandom in South Asia.,yes,P16b
113,Princeton Digital Group,princetondg.com,Singapore,Regional Colocation & Edge Data Centers,~500,250-1k,growth-projected,"Backed by Warburg Pincus; multiple funding rounds totaling well over $200M for APAC data center buildout, valuation >$1B","Fast-scaling APAC edge platform (China, India, Japan, Indonesia) fits F1's Asia growth strategy.",yes,P16b
114,SiMa.ai,sima.ai,USA,Edge AI Chips & Software,~250,250-1k,growth-projected,"Raised $355M+ cumulative funding (Series C led by Maverick Capital, 2025); reported valuation of $960M-$1.4B, effectively unicorn-status",Edge AI inference chips could power real-time on-car computer-vision and driver-assist demos at fan events.,yes,P16b
115,Yondr Group,yondr.com,United Kingdom,Edge Data Centers,~650,250-1k,growth-projected,"Global hyperscale/edge developer backed by institutional infrastructure capital; multi-billion-dollar project pipeline across 4 continents, cumulative funding well over $200M",Multi-continent build pipeline mirrors F1's global calendar for regional activation tie-ins.,yes,P16b
116,Yotta Infrastructure,yotta.com,India,Regional Colocation & Edge Data Centers,"~1,200",1k-5k,growth-projected,Part of Hiranandani Group; announced >$1B capex commitment for AI/edge data center buildout (Shakti Cloud),High-profile AI/edge investment story pairs well with F1's data-driven race engineering narrative.,yes,P16b
117,Africa Data Centres,africadatacentres.com,South Africa,Regional Colocation & Edge Data Centers,~300,250-1k,funded-150m,Subsidiary of Liquid Intelligent Technologies; multi-hundred-million-dollar pan-African data center investment program,Pan-African edge data center footprint mirrors F1's ambitions to grow its African fan base.,,T16
118,AirTrunk,airtrunk.com,Australia,Hyperscale & Edge Data Centers (APAC),~500,250-1k,funded-150m,"Acquired by Blackstone for ~AUD 24B ($16B) in 2024, one of the largest data center deals globally",APAC-wide hyperscale edge platform fits the Australian Grand Prix season opener and F1's Asia growth strategy.,yes,T16
119,Amagi,amagi.com,India,Cloud-based broadcast & OTT channel/ad-delivery platform,~800,250-1k,funded-150m,"VC-backed; raised over $230M cumulative funding, unicorn valuation (2022)",Cloud broadcast/OTT delivery platform behind many streaming channels fits F1's live-broadcast and OTT distribution story.,,V16
120,Aryaka Networks,aryaka.com,United States,SD-WAN & SASE Edge,~500,250-1k,funded-150m,Raised over $280M in cumulative venture and growth funding for its unified SASE/SD-WAN platform,Global private-backbone SD-WAN platform supports F1's real-time telemetry links between race tracks and team factories.,yes,T16
121,atNorth,atnorth.com,Iceland,Sustainable Edge Data Centers (Nordics),~250,250-1k,funded-150m,Backed by Ardian; raised well over EUR400M in institutional capital for Nordic/Nordic-adjacent expansion,Renewable-powered edge campuses across the Nordics fit F1's sustainability and green-technology storylines.,,T16
122,Axelera AI,axelera.ai,Netherlands,Edge AI Chips,~150,100-250,funded-150m,Raised over $160M in a Series B round in 2024 from strategic and institutional investors,European edge AI chip innovator supports F1's data-driven race engineering and simulation storylines.,yes,T16
123,Bridge Data Centres,bridgedc.com,Singapore,Hyperscale & Edge Data Centers (APAC),~200,100-250,funded-150m,Backed by Blackstone with a multi-hundred-million-dollar Asia-Pacific buildout program,Blackstone-backed APAC edge platform supports F1's growth across Southeast Asian markets.,,T16
124,Bulk Infrastructure,bulkinfrastructure.com,Norway,Green Data Centers & Subsea Infrastructure,~150,100-250,funded-150m,Backed by institutional infrastructure investors including EQT and Ganger Rolf; large-scale Nordic green campus buildout,Renewable-powered Nordic data center and subsea cable infrastructure supports F1's sustainability narrative.,,T16
125,CloudHQ,cloudhq.com,United States,Hyperscale data-center developer & operator,~150,100-250,funded-150m,Backed by institutional capital including a $1B+ joint venture with Qatar Investment Authority,Hyperscale developer with sovereign-wealth-backed capital offers a growth-partner story for F1's expansion markets.,,V16
126,Cogent Communications,cogentco.com,United States,Tier 1 IP transit & fiber backbone network,"~2,700",1k-5k,funded-150m,"Public (NASDAQ: CCOI); FY revenue >$900M, operates one of the world's largest IP backbones",Global internet backbone provider ties premium connectivity infrastructure to F1's global broadcast reach.,yes,V16
127,data4 Group,data4group.com,France,Edge & Hyperscale Data Centers (Europe),~400,250-1k,funded-150m,Backed by AXA IM Alts; multi-billion-euro European data center investment program,Major French/European data center operator fits F1's French Grand Prix heritage.,yes,T16
128,Digital Edge,digitaledgedc.com,Singapore,Regional & Edge Data Centers (APAC),~200,100-250,funded-150m,Backed by Stonepeak with a multi-billion-dollar Asia-Pacific edge data center investment platform,"Pan-Asian edge data center network complements F1's Asia race cluster (Singapore, Japan, China).",yes,T16
129,EdgeCore Digital Infrastructure,edgecore.com,United States,Hyperscale & Edge Data Centers,~150,100-250,funded-150m,Backed by infrastructure investors including Landmark Dividend; multi-hundred-million-dollar US hyperscale/edge platform,Growth-stage US hyperscale/edge platform fits F1's expanding American footprint.,,T16
130,Federated Wireless,federatedwireless.com,United States,Private 5G / CBRS spectrum-sharing edge network platform,~200,100-250,funded-150m,VC-backed; raised over $150M cumulative funding,Spectrum-sharing platform enabling private 5G edge networks fits a next-gen connectivity sponsor narrative.,yes,V16
131,Green Mountain,greenmountain.no,Norway,Sustainable Edge Data Centers (Nordics),~150,100-250,funded-150m,Majority stake acquired by Azrieli Group (2022) at an enterprise value of several hundred million dollars,Renewable-powered Nordic data centers support F1's net-zero 2030 sustainability narrative.,,T16
132,Gulf Data Hub,gulfdatahub.com,United Arab Emirates,Regional Colocation & Edge Data Centers,~150,100-250,funded-150m,Backed by Gulf Investment Corporation and other institutional investors; multi-hundred-million-dollar Gulf buildout,Independent Gulf colocation platform complements F1's Bahrain/Abu Dhabi/Saudi race cluster.,,T16
133,Kao Data,kaodata.com,United Kingdom,AI & Edge Data Centers,~150,100-250,funded-150m,Raised well over $200M in institutional infrastructure financing for AI/HPC-focused UK/European data centers,AI-optimized edge data centers fit F1's data-driven race engineering and simulation storylines.,,T16
134,Khazna Data Centers,khazna.ae,United Arab Emirates,Regional Colocation & Edge Data Centers,~400,250-1k,funded-150m,"Backed by e& and EDGE Group; multi-billion-dirham UAE/regional expansion program, funding well above $150M",UAE's largest sovereign-backed data center platform fits the Abu Dhabi Grand Prix host market directly.,yes,T16
135,maincubes,maincubes.com,Germany,Edge Data Centers (Europe),~150,100-250,funded-150m,Backed by Katara Holding/Al Rajhi-affiliated capital; multi-hundred-million-euro European expansion program,Fast-growing pan-European edge platform fits F1's German and broader European race calendar.,,T16
136,Menlo Security,menlosecurity.com,United States,Cloud browser isolation & SASE security platform,~500,250-1k,funded-150m,VC-backed; raised over $500M cumulative funding across multiple rounds,Well-funded cloud security platform protecting edge/browser traffic offers a credible enterprise-tech sponsor pitch.,yes,V16
137,NorthC Group,northc.com,Netherlands,Regional Edge Data Centers (Europe),~200,100-250,funded-150m,Backed by DIF Capital Partners; multi-hundred-million-euro regional edge data center platform,"Local-market edge data centers across the Netherlands, Belgium and Switzerland support the Dutch Grand Prix's fan-data needs.",,T16
138,ODATA,odatacolocation.com,Brazil,Regional Colocation & Edge Data Centers,~400,250-1k,funded-150m,Majority owned by Aligned Data Centers; multi-hundred-million-dollar Latin America expansion program,Fast-growing LatAm edge platform complements F1's continued investment in the Brazilian market.,,T16
139,PacketFabric,packetfabric.com,United States,Network-as-a-Service & Interconnection,~250,250-1k,funded-150m,Raised over $210M in cumulative venture and growth funding for its programmable network-as-a-service platform,"Software-defined interconnection platform fits F1's need for rapid, on-demand network provisioning at each race venue.",,T16
140,Rack Centre,rackcentre.com,Nigeria,Regional Colocation & Edge Data Centers,~120,100-250,funded-150m,"Digital Realty took a majority stake in 2023, backing a multi-hundred-million-dollar West Africa buildout",Leading West African data center brand supports F1's fan-growth strategy in emerging markets.,,T16
141,Scala Data Centers,scaladc.com,Brazil,Hyperscale & Edge Data Centers (LatAm),~350,250-1k,funded-150m,Backed by DigitalBridge with over $1B in equity commitments for Latin America buildout,Large-scale LatAm hyperscale platform fits F1's growth strategy across Brazil and the wider region.,,T16
142,Southern Cross Cable Network,southerncrosscables.com,Bermuda,Trans-Pacific submarine cable operator,~150,100-250,funded-150m,Southern Cross NEXT build-out financed with $300M+ in new capital (2022),Trans-Pacific connectivity backbone supports F1's growing Asia-Pacific and Australian GP audience reach.,,V16
143,team.blue,team.blue,Belgium,Pan-European Hosting Group,"~1,600",1k-5k,funded-150m,Backed by Cinven and Hg Capital; pan-European hosting consolidator of 20+ brands with revenue well above EUR300M/yr,Pan-European hosting group with dozens of local brands could activate across multiple F1 European race markets simultaneously.,,T16
144,Uniti Group,uniti.com.au,Australia,Fiber & Edge Network Infrastructure,~700,250-1k,funded-150m,Taken private in 2023 by a PSP Investments/Morrison & Co consortium for ~AUD3.7B,Major Australian fiber network operator complements F1's Australian Grand Prix and broader APAC broadcast needs.,,T16
145,WIOCC / Open Access Data Centres,wiocc.net,Kenya,Pan-African Network & Edge Infrastructure,~400,250-1k,funded-150m,"Raised well over $300M from DEG, Proparco and other development finance institutions for pan-African buildout",Pan-African fiber and edge data center network supports F1's continental broadcast and fan-engagement expansion.,yes,T16
146,WP Engine,wpengine.com,United States,Managed WordPress Hosting,"~1,000",250-1k,funded-150m,Silver Lake invested $250M in 2018; large-scale managed WordPress hosting platform serving enterprise customers,Leading managed-WordPress platform gives F1 team and sponsor content sites a reliability-focused partner story.,,T16
147,365 Data Centers,365datacenters.com,United States,Regional Colocation & Edge Data Centers,~200,100-250,sentiment,PE-backed (Berkshire Partners) US regional edge colocation network spanning 20+ markets,Multi-market US edge colocation network supports distributed compute needs across American race venues.,,T16
148,BackBox,backbox.com,United States,Network automation & security-operations platform,~150,100-250,sentiment,VC-backed; raised over $110M to date across funding rounds,Automated network operations and security platform fits a reliability/uptime-focused sponsorship story.,,V16
149,Betacom,betacom.com,United States,Private 5G-as-a-service for enterprise edge campuses,~150,100-250,sentiment,VC-backed; raised over $100M across funding rounds,Managed private-5G service for enterprise campuses supports an emerging-connectivity sponsor pitch.,yes,V16
150,Brightcove,brightcove.com,United States,Video Streaming Platform & CDN,~500,250-1k,sentiment,Public (NASDAQ: BCOV); FY revenue ~$190M with an established enterprise streaming customer base,Brightcove's enterprise video platform underpins the kind of premium live-sports streaming F1's broadcast partners rely on.,,T16
151,Bunny.net,bunny.net,Slovenia,Developer-focused global CDN & edge-storage platform,~100,100-250,sentiment,"Private, bootstrapped/self-funded; fast-growing global CDN with rapid customer growth",Fast-growing developer-first CDN mirrors F1's pattern of partnering with high-growth technology brands.,,V16
152,CDN77,cdn77.com,Czech Republic,Boutique global content-delivery network provider,~100,100-250,sentiment,Private; established global CDN provider serving media and gaming customers,Global CDN provider serving live-streaming and media clients fits a broadcast-technology sponsor narrative.,,V16
153,CDNetworks,cdnetworks.com,South Korea,Global CDN & cloud-security provider,~400,250-1k,sentiment,"Private; established global CDN operator with points of presence across Asia, Europe and the Americas",APAC-rooted global CDN provider supports F1's growing Asian audience and race-market expansion.,,V16
154,Celona,celona.io,United States,Private 5G/LTE enterprise edge networking platform,~250,250-1k,sentiment,"VC-backed; raised over $135M across funding rounds, partners with major carriers",Enterprise private-5G platform for campus and industrial edge networks fits a growth-tech sponsor story.,yes,V16
155,Colohouse,colohouse.com,United States,Regional Colocation & Edge Hosting,~250,250-1k,sentiment,"Privately held, PE-backed (Sungate Capital) US regional colocation and managed edge hosting platform with multi-market growth",Growing US regional colocation platform supports edge compute needs at American race weekends.,,T16
156,Contabo,contabo.com,Germany,Budget Cloud & VPS Hosting,~200,100-250,sentiment,Privately held; one of Europe's largest VPS hosting providers serving over 1 million customers,Large European VPS hosting brand offers a value-for-money story alongside F1's growing budget-conscious fanbase.,yes,T16
157,DartPoints,dartpoints.com,United States,Regional & edge data-center operator,~150,100-250,sentiment,"Private, PE-backed (Grain Management); multi-market regional edge-DC platform",Edge data-center operator serving underserved US markets supports a growth-brand sponsorship angle.,,V16
158,DE-CIX,de-cix.net,Germany,Internet exchange point (IXP) operator,~250,250-1k,sentiment,"Privately/publicly backed; operates 30+ IXPs worldwide, world's largest exchange by peak traffic",World's busiest internet exchange offers a technical-credibility story for F1's live global data distribution.,,V16
159,Exoscale,exoscale.com,Switzerland,Regional Sovereign Cloud,~150,100-250,sentiment,"Operated by A1 Digital, part of A1 Telekom Austria Group; parent group revenue >EUR5B",Swiss-engineered sovereign cloud platform backed by a major European telecom group supports data-sovereignty messaging.,yes,T16
160,Gcore,gcore.com,Luxembourg,CDN & Edge Cloud,~700,250-1k,sentiment,"Privately held; edge network spanning 210+ points of presence across 140+ countries, backed by institutional investors",Globally distributed edge cloud/CDN network mirrors F1's worldwide fan footprint across every race market.,yes,T16
161,Gluware,gluware.com,United States,Intelligent network automation platform,~150,100-250,sentiment,"Private, VC-backed network-automation software provider for enterprise and service-provider networks",Network automation vendor for carrier-grade networks offers a behind-the-scenes reliability sponsor angle.,,V16
162,Haivision,haivision.com,Canada,Live Video Streaming Infrastructure (Broadcast-grade),~400,250-1k,sentiment,Backed by PSP Investments; broadcast-grade low-latency streaming technology used across major live sports productions,"Low-latency broadcast-grade streaming technology is purpose-built for exactly the live, high-stakes production F1 depends on.",yes,T16
163,Hivelocity,hivelocity.net,United States,Bare-Metal & Edge Cloud Hosting,~300,250-1k,sentiment,"Privately held, PE-backed bare-metal and edge cloud hosting provider with data centers across North America and Europe",Bare-metal edge hosting platform with transatlantic footprint supports low-latency fan apps across F1's US and European races.,yes,T16
164,Hostinger,hostinger.com,Lithuania,Web Hosting & Cloud,~900,250-1k,sentiment,Privately held; self-reported over 2 million paying customers globally and hundreds of millions in annual revenue,"Fast-growing, globally recognized budget hosting brand with a large European fanbase overlap with F1.",,T16
165,Involta,involta.com,United States,Regional Colocation & Edge Data Centers,~450,250-1k,sentiment,Backed by Oak Hill Capital Partners; 12+ data centers across a multi-state hybrid IT platform with strong growth momentum,Growing US regional hybrid-cloud/edge platform fits F1's expanding American race footprint.,,T16
166,IP Fabric,ipfabric.io,Czech Republic,Network assurance & automation platform,~150,100-250,sentiment,"Private, VC-backed network-assurance software vendor serving global enterprise networks",Automated network assurance platform offers a European tech-brand growth story for F1 sponsorship.,,V16
167,IPXO,ipxo.com,United States,IPv4 Address Leasing & Management,~150,100-250,sentiment,"Privately held; the largest IPv4 address leasing marketplace, managing millions of IPv4 addresses for ISPs and cloud providers",Underpins the global IP-address infrastructure that every F1 digital property and broadcast partner ultimately depends on.,,T16
168,Itential,itential.com,United States,Network automation & orchestration platform,~150,100-250,sentiment,"Private, VC-backed network automation software provider serving global carriers and enterprises",Network automation platform behind carrier and enterprise operations offers a reliability-tech sponsor story.,yes,V16
169,JW Player,jwplayer.com,United States,Video-streaming platform & analytics for publishers,~200,100-250,sentiment,"Private, VC-backed video-streaming and analytics platform serving major publishers",Video-streaming and analytics platform used by major digital publishers fits a media-technology sponsor story.,,V16
170,Kinsta,kinsta.com,Poland,Managed Cloud & WordPress Hosting,~250,250-1k,sentiment,"Fast-growing premium managed hosting provider built on Google Cloud infrastructure, serving enterprise customers globally",Premium managed-hosting brand targeting growth-stage companies mirrors F1's growth-brand sponsor pipeline.,,T16
171,Kneron,kneron.com,Taiwan,Edge AI Chips,~150,100-250,sentiment,Raised over $150M in cumulative venture funding across multiple rounds from strategic and institutional investors,Edge AI chip maker focused on on-device vision and inference fits F1's growing use of real-time trackside computer vision.,yes,T16
172,Macrometa,macrometa.com,United States,Global data network & edge-compute/database platform,~150,100-250,sentiment,VC-backed; raised over $40M across multiple funding rounds,Real-time global edge-data platform fits F1's live telemetry and low-latency data-distribution story.,,V16
173,MikroTik,mikrotik.com,Latvia,Network Hardware (Edge Routing & Wireless),~300,250-1k,sentiment,Privately held; globally distributed networking-hardware maker with reported revenue in the hundreds of millions,Widely deployed edge routing hardware offers a value-engineering story fitting F1's technical-precision brand.,yes,T16
174,Namecheap,namecheap.com,United States,Domain Registration & Hosting,"~1,000",250-1k,sentiment,"Privately held; one of the world's largest independent domain registrars, tens of millions of domains under management",Globally recognized domain/hosting brand offers a fan-facing digital-identity sponsorship angle.,,T16
175,Netrality Data Centers,netrality.com,United States,Carrier-neutral interconnection data centers,~150,100-250,sentiment,"Private, PE-backed (Oak Hill Capital); owns core network-interconnection facilities in major US markets",Carrier-neutral interconnection hubs anchoring US internet traffic support a network-infrastructure sponsor pitch.,,V16
176,Novva Data Centers,novva.com,United States,Hyperscale & enterprise data-center developer,~200,100-250,sentiment,"Private, backed by significant institutional capital; multi-campus national expansion underway",Fast-growing hyperscale developer fits F1's pattern of partnering with scaling infrastructure brands.,,V16
177,phoenixNAP,phoenixnap.com,United States,Global Bare-Metal & Edge Hosting,~350,250-1k,sentiment,Privately held global bare-metal and edge cloud platform spanning 40+ data center locations worldwide,Multi-region bare-metal/edge platform supports low-latency compute across F1's global race calendar.,yes,T16
178,Sabey Data Centers,sabeydatacenters.com,United States,Regional Colocation & Edge Data Centers,~400,250-1k,sentiment,"Privately held; large-scale US data center campuses (Washington, Oregon, Virginia, New York) with decades of steady growth",Established US regional data center operator supports reliable edge compute for American Grands Prix.,,T16
179,Salute Mission Critical,salutemc.com,United States,Data-center lifecycle design/build/operations services,"~1,500",1k-5k,sentiment,"Private, PE-backed; national platform serving hyperscale and enterprise mission-critical facilities","Full-lifecycle data-center operations partner fits F1's always-on, mission-critical broadcast infrastructure narrative.",,V16
180,Serverfarm,serverfarm.com,United States,Hyperscale & enterprise colocation operator/asset manager,~250,250-1k,sentiment,Private; operates and manages data-center assets for hyperscale and enterprise clients globally,Colocation and asset-management platform serving hyperscalers offers a scale-credibility sponsor story.,,V16
181,SiteGround,siteground.com,Bulgaria,Web Hosting,~500,250-1k,sentiment,Privately held; large independent hosting provider serving over 2.8 million domains worldwide,Award-winning independent hosting brand with strong European enterprise adoption fits F1's European base.,,T16
182,Space DC,spacedc.com,Singapore,Regional Colocation & Edge Data Centers,~150,100-250,sentiment,Backed by Facility10/Provident Capital; expanding carrier-neutral edge footprint across Singapore and Indonesia,Singapore-based edge platform ties directly to the Singapore Grand Prix host market.,,T16
183,UpCloud,upcloud.com,Finland,Regional Cloud Hosting,~120,100-250,sentiment,Fast-growing independent European cloud infrastructure provider with strong enterprise adoption across the Nordics and EU,Independent Nordic cloud challenger fits F1's growing European fanbase and data-sovereignty positioning.,yes,T16
184,Zenlayer,zenlayer.com,United States,Edge Cloud & CDN,~500,250-1k,sentiment,Raised over $100M in venture funding; edge network spanning 250+ locations across 40+ countries,Rapidly expanding global edge cloud network supports low-latency fan apps and streaming at every F1 race locale.,,T16
