#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_earlier_list,source_batch
1,Access Group,theaccessgroup.com,UK,Business management software (finance/HR/ERP) for mid-market,4800,1k-5k,core,Hg Capital-backed; revenue reported >£500M — core gate (a),UK mid-market software champion with Hg backing seeking scaled brand exposure,,P02a
115,Personio,personio.com,Germany,HR/payroll software for SMB/mid-market Europe,1800,1k-5k,adjacent,"Funding >$500M, valuation $6.3B (2022) — growth-projected gate (d)",Europe's leading HR-tech unicorn wanting a premium global platform,yes,P02a
116,Remote.com,remote.com,USA,Global payroll & employment platform,1500,1k-5k,adjacent,"Funding >$496M, valuation $3B (2022) — growth-projected gate (d)",Global-employment unicorn wanting to showcase worldwide reach via F1's global calendar,yes,P02a
117,Rimini Street,riministreet.com,USA,Third-party ERP support (alternative to SAP/Oracle maintenance),2100,1k-5k,adjacent,Public (NASDAQ: RMNI); revenue >$430M — core gate (a),Anti-establishment ERP-support challenger to SAP/Oracle — natural fit against F1's incumbent sponsors,yes,P02a
118,Ryan LLC,ryan.com,USA,Tax services & tax technology platform at scale,5500,5k-10k,adjacent,"Private, profitable; revenue estimated >$800M — core gate (a)",Scaled tax advisory/technology firm seeking premium brand association with global clients,,P02a
119,TriNet,trinet.com,USA,PEO/HR outsourcing platform at scale,3400,1k-5k,adjacent,Public (NYSE: TNET); revenue >$4.9B — core gate (a),Public PEO/HR platform with revenue scale to fund a marquee campaign,yes,P02a
120,Aareon,aareon.com,Germany,Real-estate vertical ERP,2500,1k-5k,growth-projected,Sold to TPG/Allianz consortium 2023 for ~€3.9B — growth-projected gate (d),Newly PE-backed property-ERP leader positioned for a brand-building push,,P02a
121,Acumatica,acumatica.com,USA,"Cloud ERP for mid-market, EQT-owned",900,250-1k,growth-projected,EQT majority stake (2019) implying $1B+ enterprise value — growth-projected gate (d),EQT-backed cloud ERP challenger seeking differentiated marketing vs. NetSuite/Dynamics,yes,P02a
122,Agicap,agicap.com,France,Cash-flow forecasting & treasury management SaaS for SMB/mid-market,700,250-1k,growth-projected,Funding >$100M (2022 Series C); reported approaching but not confirmed past $150M — growth-projected gate,Well-funded French treasury/cash-management challenger with pan-European ambitions fitting F1's home markets.,,V02
123,Avetta,avetta.com,USA,Supplier compliance & contractor risk management,1000,250-1k,growth-projected,PE-backed by Silver Lake Waterman (2021) and Vista Equity (2023); reported valuation >$1B,Well-capitalized supplier-compliance platform serving global industrial/engineering clients akin to F1's supply base.,yes,P02b
124,Billtrust,billtrust.com,USA,AR automation / order-to-cash software,900,250-1k,growth-projected,Acquired by EQT 2022 for $1.7B — growth-projected gate (d),EQT-backed AR-automation platform seeking brand elevation post-take-private,yes,P02a
125,C2FO,c2fo.com,USA,Supply chain / working-capital finance,700,250-1k,growth-projected,SoftBank Vision Fund invested $200M+ in 2019 at $1B+ valuation,"Working-capital marketplace embedded in large buyer/supplier AP flows, seeking global brand credibility.",yes,P02b
126,Cegid,cegid.com,France,"Finance, HR & retail ERP suite, Silver Lake/KKR-backed",4700,1k-5k,growth-projected,KKR/Silver Lake-backed; valued ~€4.4B in 2022 investment — growth-projected gate (d),Unicorn-valued French ERP/finance suite eyeing pan-European sports marketing,yes,P02a
127,Certinia,certinia.com,USA,"Salesforce-native ERP/PSA/finance suite, Advent International-backed",1000,250-1k,growth-projected,Advent International majority investment (2023) implied >$1B enterprise value — growth-projected gate (d),Advent-backed Salesforce-native ERP challenger rebranding for global growth,yes,P02a
128,Chargebee,chargebee.com,USA,Subscription billing & revenue management,800,250-1k,growth-projected,"Funding >$480M, valuation $3.5B (2021) — growth-projected gate (d)",Well-funded billing unicorn wanting a global brand platform beyond SaaS circles,,P02a
129,Convera,convera.com,USA,Cross-border B2B payments for AP/procurement,1700,1k-5k,growth-projected,"Spun off from Western Union Business Solutions (2023) with backing from Goldman Sachs, Baupost Group and Investcorp; enterprise value reported well over $1B",Large-scale cross-border B2B payments platform serving global supplier and AP flows.,yes,P02b
130,Ebury,ebury.com,UK,Cross-border B2B payments for suppliers/AP,1700,1k-5k,growth-projected,Majority-owned by Banco Santander (~$450M invested for controlling stake); profitable since 2016,Bank-backed cross-border B2B payments platform with the scale to fund international brand-building.,yes,P02b
131,Emburse,emburse.com,USA,T&E and AP spend management suite (rollup),1000,250-1k,growth-projected,PE-backed rollup (Bregal Sagemount/K1); 2021 raise implied unicorn-scale valuation — growth-projected gate (d),PE-backed spend-management consolidator building a unified global brand,yes,P02a
132,Exact Software,exact.com,Netherlands,"SMB/mid-market accounting & ERP software, KKR-owned",2000,1k-5k,growth-projected,KKR acquired 2019 for ~€2B — growth-projected gate (d),KKR-backed accounting/ERP platform targeting European mid-market brand awareness,yes,P02a
133,Flexport,flexport.com,USA,Freight forwarding & logistics procurement tech,3000,1k-5k,growth-projected,"Cumulative funding >$2.3B; valuation remains unicorn-tier (~$8B peak, reset lower in 2023-24 but still >$1B)",Category-defining digital freight forwarder with global brand ambitions and F1-relevant logistics story.,yes,P02b
134,FloQast,floqast.com,USA,Close management & accounting workflow automation,600,250-1k,growth-projected,"Funding >$330M, valuation $1.9B (2023) — growth-projected gate (d)",Fast-growing accounting-workflow unicorn wanting brand distinction from BlackLine,yes,P02a
135,FourKites,fourkites.com,USA,Freight visibility & procurement platform,900,250-1k,growth-projected,Cumulative funding ~$325M; valued at ~$2.3B (2022 round),Supply-chain visibility unicorn competing head-to-head with project44 for global logistics brand share.,yes,P02b
136,Globality,globality.com,USA,AI-powered sourcing & supplier discovery,400,250-1k,growth-projected,"Raised $275M (SoftBank-led, 2021) at ~$1.2B valuation",AI sourcing unicorn seeking a global brand platform to accelerate enterprise adoption.,,P02b
137,HighRadius,highradius.com,USA,Order-to-cash / AR automation using AI,3000,1k-5k,growth-projected,"Funding >$470M, valuation $3.1B (2022) — growth-projected gate (d)",AI-driven O2C unicorn wanting a marquee platform to court enterprise CFOs,yes,P02a
138,Icertis,icertis.com,USA,Contract lifecycle management,2500,1k-5k,growth-projected,Valued at $5B (2022 round); cumulative funding ~$740M,Category-defining CLM unicorn positioning for IPO; F1 offers enterprise-brand visibility at scale.,yes,P02b
139,Ironclad,ironcladapp.com,USA,Contract lifecycle management,600,250-1k,growth-projected,Valued at $3.2B (2021 round); cumulative funding ~$333M,Well-funded CLM unicorn courting enterprise legal/procurement buyers with a premium brand story.,yes,P02b
140,Ivalua,ivalua.com,USA,"Source-to-pay procurement software, KKR growth-backed",900,250-1k,growth-projected,KKR growth investment (2020) implied unicorn-scale valuation — growth-projected gate (d),KKR-backed procurement-tech challenger to SAP Ariba/Coupa seeking global visibility,yes,P02a
141,Kyriba,kyriba.com,USA,Treasury & cash/liquidity management (CFO-stack),1000,250-1k,growth-projected,Funding >$378M; Bridgepoint/Long Ridge investment implied unicorn-scale valuation — growth-projected gate (d),Global treasury-management leader for CFOs seeking a premium brand association,yes,P02a
142,Loadsmart,loadsmart.com,USA,Freight procurement & digital brokerage,400,250-1k,growth-projected,Cumulative funding ~$212M; valued at ~$1.3B (2021 round),Well-funded freight-tech unicorn seeking brand differentiation in a crowded digital-logistics field.,,P02b
143,Medius,medius.com,Sweden,"AP automation & spend management, Nordic Capital-backed",900,250-1k,growth-projected,Nordic Capital investment (2021) valued the company >$1B — growth-projected gate (d),Nordic Capital-backed AP-automation challenger scaling internationally,yes,P02a
144,Melio,meliopayments.com,USA,B2B AP payments for SMB,500,250-1k,growth-projected,Valued at $4B (2021 round); cumulative funding >$500M,Well-funded SMB AP-payments unicorn seeking mainstream brand recognition.,,P02b
145,Navan,navan.com,USA,Travel & expense management platform,3000,1k-5k,growth-projected,"Funding >$2.4B, valuation $9.2B — growth-projected gate (d)",T&E platform with F1's global travel-heavy ecosystem as a natural use-case showcase,yes,P02a
146,Nium,nium.com,Singapore,Cross-border B2B payment rails (AP/payouts),800,250-1k,growth-projected,Valued at $1.4B (2022 round); cumulative funding ~$293M,Well-funded cross-border payments infrastructure unicorn powering global supplier/AP disbursements.,yes,P02b
147,o9 Solutions,o9solutions.com,USA,AI-driven integrated business planning platform,1800,1k-5k,growth-projected,"Funding >$295M, valuation $3.7B (2023) — growth-projected gate (d)",Well-funded IBP unicorn seeking a global stage to match category-leading valuation,yes,P02a
148,Odoo,odoo.com,Belgium,All-in-one open-source ERP suite,4500,1k-5k,growth-projected,"Raised $124M at ~$3.2B valuation (2021, Summit Partners) — growth-projected gate (d)",Fast-growing SMB ERP unicorn wanting premium brand halo to move upmarket,yes,P02a
149,OneTrust,onetrust.com,USA,Third-party & supplier risk management,3000,1k-5k,growth-projected,Valued at $4.5B (2021 round); cumulative funding ~$920M,Well-funded trust/risk platform with third-party-risk modules used by large procurement orgs.,yes,P02b
150,Payhawk,payhawk.com,UK,Corporate card & spend management,400,250-1k,growth-projected,Valued at $1B (2022 round); cumulative funding ~$340M,European spend-management unicorn seeking premium brand differentiation versus US rivals.,yes,P02b
151,Pigment,pigment.com,France,Business planning/FP&A platform,700,250-1k,growth-projected,"Funding >$390M, valuation $1B+ (Series C 2023) — growth-projected gate (d)",French planning unicorn seeking a global brand statement beyond its enterprise SaaS base,yes,P02a
152,Pleo,pleo.io,Denmark,Corporate card & expense management,900,250-1k,growth-projected,Valued at $4.7B (2022 round); cumulative funding >$370M,Nordic fintech unicorn with strong European brand ambitions matching F1's calendar.,,P02b
153,project44,project44.com,USA,Freight visibility & procurement platform,900,250-1k,growth-projected,Cumulative funding ~$933M; valued at $2.7B (2022 round),"Best-funded supply-chain visibility unicorn, actively building premium enterprise brand recognition.",yes,P02b
154,Proxima Group,proximagroup.com,UK,Procurement consulting & managed services,700,250-1k,growth-projected,Majority-owned by Bain Capital (2021 investment) — growth-projected gate,"Bain Capital-backed procurement consultancy scaling internationally, well suited to a premium industrial-brand platform.",,V02
155,Rapyd,rapyd.net,UK,Global payments infrastructure for B2B/AP,900,250-1k,growth-projected,Valued at $8.75B (2021 round); cumulative funding >$860M,"One of fintech's best-funded payments-infrastructure unicorns, already active in sports sponsorship marketing.",yes,P02b
156,Soldo,soldo.com,UK,Corporate card & expense management,400,250-1k,growth-projected,Valued at ~$1.2B (2023 round); cumulative funding ~$220M,UK/Italy-rooted spend-management unicorn with strong motorsport-market overlap.,yes,P02b
157,Spendesk,spendesk.com,France,7-in-1 spend management,500,250-1k,growth-projected,Valued at ~$1.25B (2022 round); cumulative funding >$300M,French spend-management unicorn expanding pan-European brand presence.,yes,P02b
158,TaxBit,taxbit.com,USA,Digital-asset tax & accounting compliance software,400,250-1k,growth-projected,"Funding >$130M, valuation $1.33B (2022) — growth-projected gate (d)",Unicorn tax-compliance platform for digital assets seeking mainstream credibility,,P02a
159,Tipalti,tipalti.com,USA,AP automation & global mass payments,1000,250-1k,growth-projected,"Funding >$550M, valuation $8.3B (2021) — growth-projected gate (d)",Unicorn AP-automation platform wanting global brand recognition to match its valuation,yes,P02a
160,Vena Solutions,venasolutions.com,Canada,Excel-native FP&A and planning software,800,250-1k,growth-projected,Raised $242M Series C (2021) at ~$2.7B valuation — growth-projected gate (d),Well-funded Canadian FP&A challenger wanting international brand lift,yes,P02a
161,Works Human Intelligence,works-hi.co.jp,Japan,HR/payroll SaaS ('COMPANY') for large Japanese enterprises,1200,1k-5k,growth-projected,"Taken private by Bain Capital (2024, reported ~$2B deal) — growth-projected gate","Dominant Japanese enterprise HR/payroll SaaS vendor, freshly PE-backed and Suzuka-GP-relevant for brand expansion.",,V02
162,Zip,ziphq.com,USA,Procurement orchestration & intake,700,250-1k,growth-projected,Valued at $2.2B (2023 round); cumulative funding ~$370M,"One of procurement tech's best-funded unicorns, building brand ahead of category consolidation.",yes,P02b
163,Zycus,zycus.com,USA,AI-driven source-to-pay,2200,1k-5k,growth-projected,Raised ~$340M in 2022 (Goldman Sachs-led) at ~$1B valuation,Fast-growing AI procurement suite seeking a premium global brand halo ahead of further scaling.,,P02b
164,Clara,clara.com,Mexico,Corporate card & spend-management platform for LatAm enterprises,900,250-1k,funded-150m,"Total funding of $204M+ (General Catalyst, GGV Capital, DST Global, Citi Ventures, Kaszek); reached $1B unicorn valuation in 2021 — funded gate (150m)","LatAm's fastest-ever unicorn in spend management, built for exactly the kind of global brand stage F1 offers its region.",yes,T02
165,Darwinbox,darwinbox.com,India,Cloud HCM & payroll suite for large enterprises,1400,1k-5k,funded-150m,"Venture-backed (cumulative funding est. >$180M, valuation >$1B, 2022) — funded gate",India's leading enterprise HCM unicorn seeking a marquee global platform as F1's Indian fan base grows.,yes,W19
166,Employment Hero,employmenthero.com,Australia,"HR, payroll & benefits platform for SMB",1000,250-1k,funded-150m,"Venture-backed (cumulative funding est. >$250M, valuation >$2B, 2024) — funded gate",Well-funded Australian HR-tech unicorn seeking global brand recognition around F1's Australian GP.,yes,W19
167,Factorial,factorialhr.com,Spain,HR & payroll software for European SMB,700,250-1k,funded-150m,"Venture-backed (cumulative funding est. >$200M, valuation ~$1.1B, 2022) — funded gate",Well-funded Spanish HR-tech unicorn seeking a premium European stage to expand across F1's home markets.,yes,W19
168,Omnipresent,omnipresent.com,UK,Global employment (EOR) & international payroll platform,800,250-1k,funded-150m,Cumulative funding est. $168M (2022 Series B) — funded-150m gate,Well-funded global-employment platform seeking brand elevation against Deel/Rippling in a crowded category.,,V02
169,Oyster HR,oysterhr.com,UK,Global employment & payroll platform,700,250-1k,funded-150m,Cumulative funding est. $220M; valuation $1.2B (2022) — funded-150m gate,"Global-employment unicorn building brand recognition around its worldwide-hiring story, fitting F1's global calendar.",yes,V02
170,Paddle,paddle.com,UK,Merchant-of-record billing & payments for SaaS,450,250-1k,funded-150m,Cumulative funding est. $293M; valuation $1.4B (2022) — funded-150m gate,Well-funded billing/payments-infrastructure unicorn for software companies seeking mainstream brand recognition.,,V02
171,PayFit,payfit.com,France,Automated payroll & HR software for European SMB,900,250-1k,funded-150m,"Venture-backed (cumulative funding est. >$290M, valuation ~$2B, 2022 round) — funded gate",Well-funded pan-European payroll unicorn with a French home base seeking brand elevation via F1's home GP.,yes,W19
172,Restaurant365,restaurant365.com,USA,Restaurant back-office accounting & operations platform,900,250-1k,funded-150m,"Venture-backed (cumulative funding est. >$435M, valuation >$1B, 2022) — funded gate",Well-funded restaurant back-office unicorn seeking mainstream brand recognition to accelerate national rollout.,,W19
173,Safeguard Global,safeguardglobal.com,USA,Global payroll & Employer-of-Record platform,1500,1k-5k,funded-150m,"PE-backed (KKR/Susquehanna); cumulative funding est. >$300M, valuation >$1B (2021) — funded gate",Well-funded global-employment platform with a worldwide-workforce story suited to F1's international fan base.,,W19
174,Velocity Global,velocityglobal.com,USA,"Global employment, payroll & workforce management platform",1000,250-1k,funded-150m,Funding >$400M (equity+debt); valuation $1B+ (2022) — funded-150m gate,Global workforce-management unicorn with an international-reach narrative suited to F1's worldwide fan base.,,V02
175,Yayoi,yayoi-kk.co.jp,Japan,Accounting & back-office software for Japanese SMB,800,250-1k,funded-150m,"KKR majority stake (2021, reported ~$2.2B deal) — funded-150m gate",KKR-backed dominant Japanese SMB accounting-software brand with capital and Suzuka-GP relevance for global visibility.,,V02
176,7shifts,7shifts.com,Canada,Restaurant labor scheduling & workforce management,300,250-1k,sentiment,Venture-backed (cumulative funding est. >$80M); leading North American restaurant-scheduling platform — sentiment evidence,Category-leading restaurant workforce-scheduling platform seeking mainstream visibility beyond hospitality circles.,yes,W19
177,Abacum,abacum.io,Spain,Collaborative FP&A platform for mid-market/enterprise,150,100-250,sentiment,Venture-backed (cumulative funding est. >$60M); fast-growing European FP&A challenger — sentiment evidence,Spanish-rooted FP&A challenger seeking a premium European stage tied to F1's home markets.,yes,W19
178,Alegra,alegra.com,Colombia,Cloud accounting & invoicing SaaS for LatAm SMB,600,250-1k,sentiment,Venture-backed (cumulative funding est. >$35M); leading Colombian SMB accounting SaaS — sentiment evidence,Fast-growing pan-LatAm accounting SaaS seeking a marquee brand association as it expands regionally.,,W19
179,Arkestro,arkestro.com,USA,Predictive procurement orchestration software,120,100-250,sentiment,Cumulative funding est. $50M+ — sentiment evidence,Predictive-procurement AI startup wanting enterprise brand credibility beyond the procurement-tech niche.,,V02
180,Aspel,aspel.com.mx,Mexico,"Accounting, payroll & POS software for Mexican SMB",400,250-1k,sentiment,Privately held; long-established Mexican SMB business-software vendor — sentiment evidence,Decades-old Mexican SMB software brand seeking premium visibility tied to F1's home-market race weekend.,,W19
181,AuditFile,auditfile.com,USA,Cloud audit software for accounting firms,50,100-250,sentiment,Privately held; established cloud-native audit-software vendor — sentiment evidence,Niche cloud audit-software vendor seeking brand credibility among accounting-profession decision-makers.,,W19
182,Autocount,autocountsoft.com,Malaysia,Accounting & POS software for Malaysian/regional SMB,250,250-1k,sentiment,Privately held; long-established Malaysian SMB accounting-software vendor — sentiment evidence,Established regional SMB accounting brand seeking premium association with a global motorsport platform.,,W19
183,Bling,bling.com.br,Brazil,Cloud ERP/invoicing for Brazilian small business,400,250-1k,sentiment,"Owned by Locaweb Group (public, B3: LWSA3); group revenue approaching core gate — sentiment evidence","Brazil's popular SMB ERP brand backed by a public digital-commerce group, well suited to F1's growing Brazilian audience.",,W19
184,Busy Infotech,busy.in,India,GST-compliant accounting software for Indian SMB,500,250-1k,sentiment,Privately held; one of India's largest SMB accounting-software install bases — sentiment evidence,Ubiquitous Indian SMB accounting brand seeking global-caliber marketing to match its domestic scale.,,W19
185,Cin7,cin7.com,New Zealand,Inventory & order management ERP for retail/wholesale,400,250-1k,sentiment,PE-backed (Vespa Capital-related growth investment); established global inventory-ERP platform — sentiment evidence,New Zealand-rooted inventory-ERP platform seeking global brand visibility beyond its ANZ/US customer base.,yes,W19
186,ClearTax,cleartax.in,India,"Tax compliance, GST & e-invoicing SaaS for Indian businesses",1000,250-1k,sentiment,"Backed by Google, Sequoia, Y Combinator and others with cumulative funding well over $140M; India's largest tax-filing/GST-compliance platform by user base — sentiment evidence",India's category-defining tax-tech platform wanting a global brand halo as it scales beyond compliance into fintech.,yes,T02
187,CloudPay,cloudpay.net,UK,Global payroll & payments platform for enterprises,700,250-1k,sentiment,PE-backed (Alaris Equity Partners); serves large multinational payroll clients — sentiment evidence,Global enterprise payroll platform seeking premium brand credibility to compete with ADP/Alight at scale.,,W19
188,Concord,concordnow.com,USA,Contract lifecycle management software for mid-market,200,100-250,sentiment,Venture-backed (cumulative funding est. >$90M); established mid-market CLM platform — sentiment evidence,Mid-market CLM platform seeking mainstream brand recognition among legal and procurement buyers.,,W19
189,Continia,continia.com,Denmark,AP automation & document capture add-on for Microsoft Dynamics 365,300,250-1k,sentiment,"Leading independent AP-automation ISV in the Microsoft Dynamics ecosystem, with a large pan-European/global customer base — sentiment evidence","Nordic AP-automation specialist embedded in thousands of Dynamics deployments worldwide, seeking category-defining visibility.",,T02
190,Contpaqi,contpaqi.com,Mexico,Accounting & payroll software for Mexican SMB,700,250-1k,sentiment,Privately held; one of Mexico's largest SMB accounting-software install bases — sentiment evidence,Mexico's dominant SMB accounting brand seeking elevated visibility around F1's Mexico City GP.,,W19
191,Corcentric,corcentric.com,USA,"Procurement, AP automation & B2B payments platform",800,250-1k,sentiment,"PE-backed (Sumeru Equity Partners growth investment, 2022); company reports processing well over $200B in annual transaction volume — sentiment evidence","PE-backed procure-to-pay platform processing massive enterprise transaction volumes, ripe for a scaled brand campaign.",,T02
192,Craftable,craftable.com,USA,Restaurant back-office inventory & cost-management software,100,100-250,sentiment,Privately held; established restaurant back-office software vendor — sentiment evidence,Niche restaurant back-office platform seeking brand credibility among hospitality-industry finance buyers.,,W19
193,Crunchtime,crunchtime.com,USA,Restaurant operations & inventory management software,400,250-1k,sentiment,Venture-backed (cumulative funding est. >$90M); established multi-unit restaurant-operations platform — sentiment evidence,Multi-unit restaurant-operations platform seeking brand visibility among F1's hospitality-sector sponsors and partners.,,W19
194,Cube Software,cubesoftware.com,USA,Spreadsheet-native FP&A planning platform,150,100-250,sentiment,Venture-backed (cumulative funding est. >$85M); fast-growing FP&A challenger — sentiment evidence,Fast-scaling FP&A platform seeking brand distinction in a crowded modern-planning category.,yes,W19
195,Datacor,datacor.com,USA,Vertical ERP for process/chemical manufacturing,300,250-1k,sentiment,PE-backed vertical-ERP vendor serving the chemical/process industry — sentiment evidence,Niche process-manufacturing ERP vendor whose chemicals/materials customer base overlaps F1's technical-partner ecosystem.,,V02
196,Datarails,datarails.com,Israel,Excel-native FP&A software for mid-market finance teams,250,250-1k,sentiment,Venture-backed (cumulative funding est. >$70M); fast-growing FP&A automation platform — sentiment evidence,Fast-growing FP&A automation platform seeking category-defining visibility among mid-market CFOs.,,W19
197,DDI System,ddisys.com,USA,ERP for wholesale distribution businesses,150,100-250,sentiment,Privately held; niche distribution-ERP vendor with a loyal North American customer base — sentiment evidence,Wholesale-distribution ERP vendor whose industrial-buyer base overlaps F1's supplier ecosystem.,,W19
198,Deskera,deskera.com,Singapore,All-in-one cloud ERP/accounting/HR for SMB,400,250-1k,sentiment,Venture-backed (cumulative funding est. >$100M); Southeast Asia-rooted cloud ERP challenger — sentiment evidence,Well-funded SEA-rooted ERP challenger seeking mainstream brand recognition beyond regional SaaS circles.,yes,W19
199,EDICOM,edicomgroup.com,Spain,e-Invoicing & EDI compliance network across Europe/LatAm,900,250-1k,sentiment,Privately held; operates in 60+ countries with decades of e-invoicing/EDI experience — sentiment evidence,Established Spanish e-invoicing network with strong LatAm/EU reach fitting F1's home-market footprint.,,W19
200,Efficio,efficio.com,UK,Procurement & supply-chain management consultancy,900,250-1k,sentiment,Privately held global procurement consultancy; revenue est. >£150M — sentiment evidence,Leading independent procurement consultancy serving industrial/manufacturing clients seeking premium brand association.,,V02
201,ELMO Software,elmosoftware.com.au,Australia,Cloud HR & payroll software for Australian/NZ mid-market,600,250-1k,sentiment,"PE-backed (K1 Investment Management, take-private 2023); established regional HR/payroll platform — sentiment evidence",Leading Australian HR/payroll platform seeking brand elevation around F1's Australian GP season-opener.,,W19
202,ERPNext (Frappe Technologies),frappe.io,India,Open-source cloud ERP for global SMBs,300,250-1k,sentiment,"Privately held, bootstrapped; fast-growing open-source ERP with a large global user base — sentiment evidence",Fast-growing open-source ERP challenger seeking mainstream brand credibility beyond developer/SMB circles.,yes,W19
203,Expensify,expensify.com,USA,Travel & expense management software,140,100-250,sentiment,Public (NASDAQ: EXFY); revenue est. ~$150M — sentiment evidence,"Publicly listed, consumer-facing expense-management brand looking to build mainstream recognition to reaccelerate growth.",,V02
204,Fairmarkit,fairmarkit.com,USA,AI-driven tail-spend sourcing & procurement automation,200,100-250,sentiment,Cumulative funding est. $114M (Series C 2022) — sentiment evidence,AI-native procurement-automation vendor building brand awareness among enterprise sourcing/procurement buyers.,,V02
205,FinQuery,finquery.com,USA,Lease & contract accounting compliance software (formerly LeaseQuery),300,250-1k,sentiment,PE-backed growth investment; established lease-accounting compliance vendor — sentiment evidence,Fast-growing lease-accounting compliance vendor seeking category-defining brand visibility among CFOs.,,W19
206,Focus Softnet,focussoftnet.com,UAE,"Cloud ERP for SMB across MEA, India & Asia",800,250-1k,sentiment,Privately held; operates across 100+ countries with a large regional SMB customer base — sentiment evidence,MEA/Asia-focused ERP vendor seeking premium brand visibility as Gulf F1 races expand its home-market audience.,,W19
207,Fortnox,fortnox.se,Sweden,Cloud accounting & business-administration ERP for Nordic SMBs,700,250-1k,sentiment,Public (Nasdaq Stockholm); profitable with revenue approaching ~$190-200M and consistent 20%+ annual growth — sentiment evidence,Sweden's dominant cloud-accounting platform with a public growth story well suited to F1's Nordic fan base.,yes,T02
208,Fourth,fourth.com,USA,Workforce management & back-office software for hospitality,1400,1k-5k,sentiment,PE-backed (Insight Partners/HGGC); serves tens of thousands of hospitality locations globally — sentiment evidence,Global hospitality workforce/back-office platform seeking premium brand visibility around F1's hospitality-heavy race-week ecosystem.,,W19
209,freee K.K.,corp.freee.co.jp,Japan,Cloud accounting & back-office SaaS for Japanese small businesses,1000,250-1k,sentiment,Public (TSE: 4478); double-digit revenue growth as a category leader in Japan's SMB cloud-accounting shift — sentiment evidence,Japan's cloud-accounting challenger brand looking for a premium global platform to build mainstream recognition.,yes,T02
210,FreshBooks,freshbooks.com,Canada,Cloud accounting & invoicing for freelancers/small business,700,250-1k,sentiment,Well-funded (cumulative raise est. >$130M); category-leading small-business accounting brand — sentiment evidence,Consumer-facing small-business accounting brand seeking mainstream recognition to move upmarket.,yes,W19
211,Fyle,fylehq.com,USA,Real-time expense management & corporate card platform,150,100-250,sentiment,Venture-backed (cumulative funding est. >$27M); fast-growing expense-management platform — sentiment evidence,Fast-growing real-time expense-management platform seeking brand visibility among modern finance teams.,yes,W19
212,Genius ERP,geniuserp.com,Canada,ERP for custom/job-shop manufacturers,200,100-250,sentiment,Privately held; niche manufacturing-ERP vendor serving North American job shops — sentiment evidence,Manufacturing-focused ERP vendor whose precision-engineering customer base overlaps F1's supplier ecosystem.,,W19
213,GHX,ghx.com,USA,Procurement & supply-chain network for healthcare,1300,1k-5k,sentiment,PE-backed (Court Square Capital/Ardian); processes billions in healthcare-supplier transactions annually — sentiment evidence,Dominant healthcare-procurement network with transaction scale ripe for a premium global brand campaign.,,W19
214,Global Shop Solutions,globalshopsolutions.com,USA,Manufacturing ERP for small-to-mid manufacturers,300,250-1k,sentiment,Privately held; decades-established manufacturing-ERP vendor — sentiment evidence,Established manufacturing-ERP vendor whose precision-manufacturing customer base fits F1's engineering narrative.,yes,W19
215,greytHR,greythr.com,India,Cloud HR & payroll software for Indian SMB,600,250-1k,sentiment,"PE-backed (Alpha Wave Global); serves 20,000+ Indian SMB customers — sentiment evidence",India's widely-used SMB HR/payroll platform seeking a premium brand stage to move upmarket.,,W19
216,GTreasury,gtreasury.com,USA,Treasury & risk management SaaS for corporate finance teams,400,250-1k,sentiment,PE-backed (Mainsail Partners/Serent Capital); serves 800+ corporate treasury teams globally — sentiment evidence,"PE-backed treasury-management platform for global CFOs, positioned to build brand credibility via a marquee sponsorship.",,T02
217,HashMicro,hashmicro.com,Indonesia,Cloud ERP for Southeast Asian manufacturing/distribution SMB,300,250-1k,sentiment,Privately held; growing pan-ASEAN ERP vendor across multiple markets — sentiment evidence,Fast-expanding ASEAN ERP vendor seeking brand elevation as it scales beyond Indonesia.,,W19
218,Humaans,humaans.io,UK,Modern HRIS for scaling mid-market companies,80,100-250,sentiment,Venture-backed (cumulative funding est. >$20M); fast-growing modern HRIS challenger — sentiment evidence,Fast-growing modern HRIS challenger seeking brand-building visibility to accelerate mid-market adoption.,,W19
219,Jedox,jedox.com,Germany,"FP&A, planning & CPM software",450,250-1k,sentiment,Privately held; established European FP&A/CPM vendor with global enterprise clients — sentiment evidence,German FP&A/CPM software vendor seeking premium brand visibility around F1's home German GP.,yes,W19
220,Katana Cloud Inventory,katanamrp.com,Estonia,Cloud manufacturing inventory & production ERP for SMB,200,100-250,sentiment,Venture-backed (cumulative funding est. >$30M); fast-growing manufacturing-inventory ERP platform — sentiment evidence,Fast-growing Baltic manufacturing-ERP challenger seeking brand visibility as it scales internationally.,yes,W19
221,Keelvar,keelvar.com,Ireland,AI-driven sourcing optimization & autonomous negotiation software,150,100-250,sentiment,Venture-backed AI-sourcing vendor used by large global enterprises — sentiment evidence,Category-leading autonomous-sourcing AI vendor seeking visibility among large industrial/manufacturing procurement teams.,,V02
222,Keka,keka.com,India,HR & payroll software for Indian SMB/mid-market,700,250-1k,sentiment,Venture-backed (cumulative funding est. >$60M); category-leading Indian HR-tech platform — sentiment evidence,Fast-growing Indian HR-tech brand seeking mainstream visibility to accelerate its mid-market expansion.,,W19
223,Kerridge Commercial Systems,kerridgecs.com,UK,Vertical ERP for distribution & wholesale trade,700,250-1k,sentiment,PE-backed (Accel-KKR); revenue est. >$150M — sentiment evidence,UK-based distribution-vertical ERP vendor with PE backing and an international customer base seeking brand lift.,,V02
