#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_earlier_list,source_batch
105,Sword GRC,sword-grc.com,UK,Enterprise GRC platform (Active Risk Manager),300+ (unit),250-1k,core,Owned by Sword Group (Euronext Paris: SWP); parent FY2023 revenue >€250M,"Long-standing project and enterprise risk-management pedigree (aerospace, defense) overlaps with F1's engineering-safety client base.",,P14a
106,symplr,symplr.com,US,"Healthcare GRC, credentialing & compliance software","2,500+",1k-5k,core,"Majority owned by Clearlake Capital Group; est. annual revenue >$400M serving 9,000+ healthcare organizations",Dominant healthcare-GRC and provider-credentialing platform; PE-backed scale supports premium sponsorship targeting healthcare-system CCOs.,,T14
107,Temenos (Financial Crime Mitigation),temenos.com,Switzerland,AML / Financial Crime Software,7800,5k-10k,core,Public SIX:TEMN; FY2023 revenue $1.02B.,"Core-banking + compliance software running 3,000+ banks globally; global brand-building beyond fintech trade press.",,P14b
108,TMF Group,tmf-group.com,Netherlands,"Corporate, fund & compliance administration","11,000+",10k+,core,PE-backed (CVC Capital Partners); global compliance and administration services leader,"Global leader in corporate compliance and administrative services across 80+ jurisdictions, with major PE growth backing.",yes,W16
109,TransUnion,transunion.com,United States,Credit Risk Data,10000,5k-10k,core,Public NYSE:TRU; FY2023 revenue $3.79B.,Global credit-risk and fraud-data leader serving banks/insurers; expanding international consumer visibility.,yes,P14b
110,Trintech,trintech.com,US,Financial close & SOX controls automation,600-800,250-1k,core,"Backed by Sumeru Equity Partners (growth PE) since 2021; est. revenue >$150M, 3,500+ customers including ~40% of the Fortune 100","Close-the-books-under-pressure narrative maps neatly to F1 pit-stop precision, targeting controllers and CFOs directly.",yes,P14a
111,Truist Insurance Holdings,truistinsurance.com,US,Insurance brokerage,"13,000+",10k+,core,Independent since May 2024 sale to Stone Point Capital/CDR at $15.5B enterprise value; 5th-largest US brokerage,"Newly independent, PE-backed mega-broker rebuilding its brand identity post-Truist spin-off — an ideal moment for a marquee sponsorship.",,W16
112,UnitedLex,unitedlex.com,US,Legal managed services & ALSP,"3,000+",1k-5k,core,PE-backed (CVC Capital Partners); large global ALSP,"Global alternative legal services provider at enterprise scale, serving Fortune 500 legal and compliance functions.",,W16
113,USI Insurance Services,usi.com,US,Insurance brokerage & risk consulting,"10,000+",5k-10k,core,PE-backed (KKR); est. annual revenue >$2.5B,Top-10 US insurance broker with deep enterprise risk-consulting practice; scale supports premium sponsorship.,yes,W16
114,Veeva Systems (Vault Quality),veeva.com,US,Quality management & compliance software for life sciences,"6,500+",5k-10k,core,Public company (NYSE: VEEV); FY2024 revenue >$2.4B,Life-sciences cloud/QMS leader with substantial public-company marketing budget; quality-and-compliance-at-scale narrative parallels F1's own zero-defect manufacturing standard.,,V14
115,Verisk Analytics,verisk.com,United States,Insurance Risk Software,9000,5k-10k,core,Public NASDAQ:VRSK; FY2023 revenue $2.68B.,Core insurance risk-data and catastrophe-modeling provider for the entire P&C industry; premium global brand building.,yes,P14b
116,Vertafore,vertafore.com,US,Insurance compliance & agency management software,"2,000+",1k-5k,core,"Acquired by Roper Technologies in 2020 for $5.35B, later sold to an investor group in 2022; est. revenue >$500M",Regulatory-filing precision in insurance distribution maps to F1's compliance-heavy operating environment.,yes,P14a
117,Vistra,vistra.com,Singapore,"Corporate, fund & trust services","9,000+",5k-10k,core,PE-backed (Baring Private Equity Asia); one of the largest global corporate-services groups,"One of the world's largest corporate and fund administration groups, serving multinational corporate-governance and compliance needs.",yes,W16
118,Willis Towers Watson (Radar/Unify),wtwco.com,United Kingdom,Actuarial / Underwriting Software,48000,10k+,core,Public NASDAQ:WTW; FY2023 revenue $9.48B.,"Radar actuarial pricing/risk software sits inside the world's largest broking/advisory brand, which already runs global sport-marketing programs.",yes,P14b
119,Alera Group,aleragroup.com,US,Insurance & benefits brokerage consolidator,"4,000+",1k-5k,adjacent,PE-backed (Genstar Capital); national broker aggregator,National benefits/insurance broker aggregator with continued PE-backed expansion capital.,yes,W16
120,Amynta Group,amyntagroup.com,US,"Warranty, specialty risk & insurance services","2,000+",1k-5k,adjacent,PE-backed (Madison Dearborn); large specialty risk-services platform,PE-backed specialty risk and warranty services group with a growing corporate client roster.,,W16
121,Anaqua,anaqua.com,US,Intellectual property management software,700+,250-1k,adjacent,PE-backed (Astorg); leading global IP management software platform,Leading IP-management software platform serving Fortune 500 legal and IP departments globally.,,W16
122,Athenium Analytics,athenium.com,US,Property & claims risk analytics software,150-300,250-1k,adjacent,VC-backed property/claims analytics software provider,Insurtech analytics vendor serving P&C insurers' claims and underwriting risk teams.,,W16
123,Aztec Group,aztecgroup.co.uk,UK,Fund & corporate administration services,"1,000+",250-1k,adjacent,"Private, PE-backed (Carlyle Group); leading fund administration group",Leading independent fund administration group serving private capital managers on regulatory compliance.,yes,W16
124,Barnett Waddingham,barnett-waddingham.co.uk,UK,"Actuarial, pensions & risk consulting","1,600+",1k-5k,adjacent,Employee-owned independent actuarial consultancy; est. revenue >£150M,Leading independent UK actuarial and pensions-risk consultancy seeking brand differentiation from Big-Four rivals.,,W16
125,BMS Group,bmsgroup.com,UK,Specialty & reinsurance broking,"2,000+",1k-5k,adjacent,"Private, PE-backed (Preservation Capital Partners); global specialty/reinsurance broker",Lloyd's-market specialty and reinsurance broker with global corporate and sports-risk client relationships.,yes,W16
126,Broadstreet Partners,broadstreetpartners.com,US,Insurance brokerage network,"5,000+",1k-5k,adjacent,"Independent, employee/partner-owned; one of the largest US broker networks",Large independent broker partnership network with strong regional US footprint.,yes,W16
127,Camms Group,camms.com,Australia,GRC & strategy management software,300-500,250-1k,adjacent,PE-backed (K1 Investment Management); global GRC software platform,"Global GRC and strategy-management software platform expanding across APAC, EMEA and North America.",,W16
128,Case IQ,caseiq.com,Canada,Investigation & whistleblowing case management software,150-300,250-1k,adjacent,Private; established workplace investigation case-management software provider,Established investigation and whistleblowing case-management software serving corporate HR/compliance teams across North America.,,W16
129,ClaimsPro (SCM Insurance Services),scm.ca,Canada,Third-party claims administration,"1,000+",250-1k,adjacent,"Private, part of SCM Insurance Services group",Leading Canadian TPA/claims adjusting network with national corporate client relationships.,,W16
130,Clarity AI,clarity.ai,Spain,Sustainability & ESG risk analytics platform,300-500,250-1k,adjacent,"VC-backed (BlackRock, SoftBank-affiliated and other investors; multiple funding rounds)","Fast-growing sustainability-risk analytics platform used by major asset managers, with strong investor backing.",,W16
131,Corsearch,corsearch.com,US,Brand & IP protection data/software,"1,000+",250-1k,adjacent,PE-backed (Novacap); leading trademark and brand-protection data platform,Trademark and brand-protection risk platform serving global corporate legal and IP teams.,,W16
132,Dennemeyer Group,dennemeyer.com,Luxembourg,IP management services & software,"1,200+",1k-5k,adjacent,Private; global IP services and management-software group,Established global IP-management services group serving multinational corporate IP departments.,,W16
133,Elevate Services,elevateservices.com,US,Alternative legal services & legal tech,"1,000+",250-1k,adjacent,"Private, merged with TCDI (2023); established ALSP",Established legal-services and legal-ops technology provider serving large corporate legal departments.,,W16
134,ESG Book,esgbook.com,Germany,ESG data & disclosure platform,150-300,250-1k,adjacent,VC-backed (Motive Partners and other investors),Well-capitalized ESG data and disclosure platform serving global corporates and investors on regulatory reporting.,,W16
135,ESIS (a Chubb company),esis.com,US,Third-party claims administration,"2,000+",1k-5k,adjacent,TPA subsidiary of Chubb Limited; large-scale claims operations,Major US TPA serving large corporate risk programs; well-resourced claims-tech operation.,,W16
136,FaceUp,faceup.com,Czech Republic,Whistleblowing & ethics reporting SaaS,50-150,100-250,adjacent,VC-backed European whistleblowing-compliance SaaS platform,Fast-growing European whistleblowing SaaS platform riding EU Whistleblower Directive compliance demand.,,W16
137,Factor,factor.law,US,Alternative legal services (formerly Redgrave Data),300-600,250-1k,adjacent,Private ALSP focused on legal ops and eDiscovery services,Growing ALSP serving corporate legal departments on data and legal-operations risk.,,W16
138,First Names Group,firstnamesgroup.com,UK,"Corporate, fund & private client services","1,200+",1k-5k,adjacent,PE-backed (Corsair Capital); global corporate and fund-services group,Global corporate and fund administration group serving institutional and private clients on compliance.,,W16
139,Foundation Risk Partners,frpins.com,US,Insurance brokerage consolidator,"2,000+",1k-5k,adjacent,PE-backed (Warburg Pincus); fast-growing broker aggregator,PE-backed broker roll-up scaling nationally; fits a regional/growth sponsorship tier.,yes,W16
140,Fusion Risk Management,fusionrm.com,US,Operational resilience & business continuity software,300-500,250-1k,adjacent,PE-backed (Genstar Capital); established resilience/BCM software provider,Leading operational-resilience and business-continuity software platform serving large regulated enterprises.,,W16
141,Gen II Fund Services,gen2fund.com,US,Private equity fund administration & compliance,"2,000+",1k-5k,adjacent,"Private, backed by Aquiline Capital Partners and Genstar Capital; one of the largest independent PE fund administrators","One of the largest independent private-equity fund administrators, serving institutional compliance and reporting needs.",yes,W16
142,Global Risk Partners (GRP),grp.uk.com,UK,Insurance broking consolidator,"2,000+",1k-5k,adjacent,PE-backed (Searchlight Capital Partners); leading UK broker consolidator,"UK broker consolidator with private-equity growth capital, a fit for European motorsport sponsorship.",,W16
143,HaystackID,haystackid.com,US,eDiscovery & legal ALSP,800+,250-1k,adjacent,PE-backed; large global eDiscovery and legal-data-risk services provider,Large-scale eDiscovery and legal-data-risk services provider serving Fortune 500 legal and compliance departments.,,W16
144,HBR Consulting,hbrconsulting.com,US,Legal & compliance management consulting,300-600,250-1k,adjacent,Private; specialist consultancy to law departments and law firms,"Niche consultancy advising Fortune 500 legal departments on operations, technology and risk.",,W16
145,Helmsman Management Services,helmsmanpro.com,US,Third-party claims administration,"1,500+",1k-5k,adjacent,TPA subsidiary of Liberty Mutual Insurance,Established national TPA managing complex corporate claims programs for large enterprise clients.,,W16
146,Higginbotham,higginbotham.com,US,Insurance brokerage & risk management,"2,500+",1k-5k,adjacent,Employee-owned; one of the largest independent US brokers,Large employee-owned broker with an active acquisition strategy and growing national profile.,yes,W16
147,Hyperproof,hyperproof.io,US,Compliance operations software,100-250,250-1k,adjacent,VC-backed (raised >$46M cumulative),Growing compliance-operations SaaS platform serving mid-market and enterprise risk teams.,,W16
148,Integreon,integreon.com,US,Legal & business process outsourcing,"2,000+",1k-5k,adjacent,PE-backed; long-established global ALSP,Global legal and business-process outsourcing provider serving major law firms and corporations.,,W16
149,IP.com,ip.com,US,IP intelligence & risk software,150-300,250-1k,adjacent,Private; established patent and IP-risk intelligence provider,Established IP-intelligence and patent-risk software provider serving corporate innovation teams.,,W16
150,Ipes Group,ipes.com,UK,Private capital fund administration & compliance,900+,250-1k,adjacent,"Private, PE-backed (Astorg); leading private-capital fund administrator",Specialist private-capital fund administrator serving institutional investors on compliance and reporting.,,W16
151,JTC Group,jtcgroup.com,UK,Fund & corporate administration services,"1,000+",250-1k,adjacent,Public company (LSE: JTC); global fund and corporate-services group,Publicly listed global fund and corporate administration group with strong growth trajectory.,yes,W16
152,Ketch,ketch.com,US,Data privacy & consent compliance software,100-250,250-1k,adjacent,VC-backed (raised >$60M cumulative),Modern data-privacy compliance automation platform serving enterprise marketing and legal teams.,,W16
153,Langham Hall,langhamhall.com,UK,Fund administration & compliance services,800+,250-1k,adjacent,"Private, PE-backed (Vitruvian Partners); global fund administration group",Fast-growing global fund administration group serving private markets on compliance and reporting.,,W16
154,LCP (Lane Clark & Peacock),lcp.com,UK,"Actuarial, pensions & risk consulting",900+,250-1k,adjacent,Private partnership; long-established UK actuarial consultancy,Prestigious independent UK actuarial firm advising major corporate pension schemes on risk.,,W16
155,Lighthouse,lighthouseglobal.com,US,eDiscovery & legal ALSP,"1,000+",250-1k,adjacent,PE-backed (Alpine Investors); large global eDiscovery/ALSP provider,Global eDiscovery and legal-services provider serving Fortune 500 legal and compliance teams.,,W16
156,McGill and Partners,mcgillpartners.com,UK,Specialty insurance broking,700+,250-1k,adjacent,Backed by General Atlantic; fast-growing specialty (re)insurance broker,High-growth specialty broker courting Lloyd's and global corporate clients; F1 hospitality fits its relationship-led specialty model.,,W16
157,Miller Insurance Services,miller-insurance.com,UK,Specialty & reinsurance broking,700+,250-1k,adjacent,PE-backed (Cinven); leading independent Lloyd's specialty broker,Independent Lloyd's-market specialty broker with strong European corporate relationships.,,W16
158,Morae Global,moraeglobal.com,US,Legal & compliance managed services,"500-1,000",250-1k,adjacent,PE-backed; global legal and compliance consulting/ALSP,Global legal and compliance managed-services firm advising corporate legal departments on risk and technology.,,W16
159,Ocorian,ocorian.com,UK,"Corporate, fund & trust compliance services","1,500+",1k-5k,adjacent,PE-backed (Corsair Capital); global corporate and fund services provider,Global corporate and fund-compliance services provider with strong private-equity growth backing.,yes,W16
160,Onspring,onspring.com,US,GRC & risk management software platform,150-300,250-1k,adjacent,PE-backed (LLR Partners); no-code GRC software platform,Configurable no-code GRC platform serving mid-market and enterprise risk/compliance teams.,,W16
161,Patriot Growth Insurance Services,patriotgis.com,US,Insurance brokerage consolidator,"2,000+",1k-5k,adjacent,PE-backed (Aquiline Capital Partners); fast-growing broker aggregator,"Aggressive broker consolidator building national brand recognition, a plausible growth-tier sponsor.",yes,W16
162,PIB Group,pib-insurance.com,UK,Insurance broking consolidator,"3,000+",1k-5k,adjacent,PE-backed (Carlyle Group); one of Europe's fastest-growing broker platforms,Rapid pan-European broker consolidator seeking brand visibility to match its acquisitive growth story.,yes,W16
163,Position Green,positiongreen.com,Sweden,ESG & sustainability reporting software,300-500,250-1k,adjacent,Listed on Nasdaq First North Growth Market; Nordic ESG-compliance software leader,Publicly listed Nordic ESG reporting/compliance platform expanding across Europe.,,W16
164,Privacera,privacera.com,US,Data governance & access-compliance platform,150-300,250-1k,adjacent,VC-backed data-governance and access-control software provider,Enterprise data-access governance platform serving regulated-industry compliance needs.,,W16
165,Questel,questel.com,France,Intellectual property management software & services,"1,500+",1k-5k,adjacent,PE-backed (Astorg); leading global IP software and services group,Global IP-management software and services leader with strong European corporate client base.,,W16
166,QuisLex,quislex.com,US,Legal process outsourcing & managed review,"1,000+",250-1k,adjacent,"Private, independent; established legal managed-services provider",Independent legal process outsourcing firm serving large corporate legal and compliance teams.,,W16
167,Relation Insurance Services,relationinsurance.com,US,Insurance brokerage consolidator,"1,800+",1k-5k,adjacent,PE-backed (Aquiline Capital Partners); fast-growing broker aggregator,Growth-stage PE-backed broker consolidator building national brand presence.,yes,W16
168,Risk Strategies Company,risk-strategies.com,US,Specialty insurance brokerage,"3,000+",1k-5k,adjacent,PE-backed (Kelso & Company); one of the largest privately held US brokers,Specialty broker serving complex corporate risk programs; growth-stage scale fits a regional F1 activation.,yes,W16
169,Rouse,rouse.com,UK,IP management & advisory services,600+,250-1k,adjacent,Private; global IP services and management firm,Global IP advisory and management-services firm with strong presence in growth markets.,,W16
170,Scrut Automation,scrut.io,US,Compliance & risk automation software,150-300,250-1k,adjacent,VC-backed (raised >$27M cumulative),Fast-growing compliance-automation platform expanding into enterprise GRC use cases.,,W16
171,Snapsheet,snapsheet.me,US,Claims automation software,300-600,250-1k,adjacent,VC-backed (raised >$100M across rounds); virtual claims/appraisal platform,Well-funded claims-automation insurtech serving major carriers and TPAs across North America.,,W16
172,SpeakUp (People Intouch),speakup.report,Netherlands,Whistleblowing hotline & case management,100-250,250-1k,adjacent,"Private, established European whistleblowing-services provider",Established European whistleblowing and ethics hotline provider serving multinational corporate compliance teams.,,W16
173,Trident Trust,tridenttrust.com,US,Corporate & trust administration services,800+,250-1k,adjacent,"Private, independent global corporate-services group",Long-established independent global corporate and trust administration provider.,yes,W16
174,Tysers,tysers.com,UK,Specialty & reinsurance broking,"1,200+",1k-5k,adjacent,Acquired by AUB Group (2023); Lloyd's market specialty broker,"Established Lloyd's broker now backed by a public acquirer, positioned for renewed brand investment.",,W16
175,Vault Platform,vaultplatform.com,UK,Whistleblowing & misconduct reporting technology,50-150,100-250,adjacent,VC-backed workplace-misconduct reporting technology provider,Innovative misconduct-reporting technology platform serving corporate ethics and compliance functions.,,W16
176,Waystone Group,waystone.com,Ireland,"Governance, risk & compliance services for funds","2,000+",1k-5k,adjacent,"Private, PE-backed; rapidly consolidating global fund-governance and compliance group",Fast-consolidating global fund governance and compliance services group with an aggressive M&A growth story.,yes,W16
177,Whispli,whispli.com,Singapore,Whistleblowing & ethics reporting platform,100-250,250-1k,adjacent,VC-backed whistleblowing/speak-up SaaS platform with strong APAC and European presence,Fast-growing whistleblowing and ethics-reporting platform expanding across APAC and European regulated markets.,,W16
178,WireWheel,wirewheel.io,US,Privacy management software,100-250,250-1k,adjacent,VC-backed privacy-operations software provider,Privacy-management SaaS platform serving enterprise data-protection and compliance teams.,,W16
179,Woodruff Sawyer,woodruffsawyer.com,US,Insurance brokerage & risk management,"1,000+",250-1k,adjacent,"Independent, employee-owned; est. revenue in the low hundreds of millions",Established independent broker serving tech and corporate clients; regional sponsorship-tier candidate.,yes,W16
180,World Insurance Associates,worldinsurance.com,US,Insurance brokerage consolidator,"2,500+",1k-5k,adjacent,PE-backed (Stone Point Capital); one of the fastest-growing US broker platforms,High-velocity acquisitive broker seeking differentiated brand visibility to support continued roll-up growth.,yes,W16
181,Zedra,zedra.com,UK,"Corporate, fund & private client services","1,000+",250-1k,adjacent,PE-backed (Corsair Capital/Huron Private Capital); global corporate-services group,Global corporate and trust services group serving multinational compliance and governance needs.,,W16
182,Zurich Resilience Solutions,zurich.com,Switzerland,Risk engineering & GRC advisory,"55,000+ (parent)",10k+,adjacent,Wholly owned by Zurich Insurance Group; parent FY2023 revenue >$50B,"Resilience-engineering narrative mirrors F1's crash-safety innovation, opening access to enterprise risk engineers.",yes,P14a
183,ACA Group,acaglobal.com,United States,Surveillance & Conduct,1300,1k-5k,growth-projected,"Genstar Capital-backed (majority stake since 2018, with further investment since); serves 4,000+ financial-services clients globally.",Large PE-backed compliance-technology and advisory platform (ComplianceAlpha) for global asset managers and banks.,,P14b
184,AML RightSource,amlrightsource.com,United States,AML / Financial Crime Software,2500,1k-5k,growth-projected,Corsair Capital majority investment (2023); one of the largest dedicated AML/BSA managed-services and technology providers in the US.,Large PE-backed AML brand looking to differentiate in a crowded compliance market.,,P14b
185,BitSight Technologies,bitsight.com,US,Cybersecurity risk ratings (GRC-adjacent),700+,250-1k,growth-projected,Cumulative funding >$250M; $2.4B valuation after 2021 Moody's-led Series E,Cyber-risk 'safety rating' concept mirrors F1's own performance-rating culture; targets CISOs bundled into GRC budgets.,yes,P14a
186,Chainalysis,chainalysis.com,US,Blockchain compliance & AML analytics,900+,250-1k,growth-projected,Cumulative funding $536M; $8.6B valuation after 2022 Series H,Crypto-compliance leadership pitches directly to F1's growing roster of crypto-exchange sponsor prospects seeking trust signaling.,,P14a
187,Confluence Technologies,confluence.com,United States,GRC Platform (Regulatory Reporting),1000,250-1k,growth-projected,"Clearlake Capital majority investment (2021) alongside its merger with StatPro, a multi-hundred-million-dollar enterprise-value transaction.",Regulatory-reporting and investment-compliance platform for global asset managers; PE-backed scale-up.,yes,P14b
188,EcoVadis,ecovadis.com,France,ESG & supply-chain sustainability ratings,"1,800-2,000",1k-5k,growth-projected,Cumulative funding >$500M; reported valuation >$1.7B after 2023 Astorg growth investment,Supply-chain sustainability ratings echo F1's net-zero-by-2030 pledge; strong entry point with sustainability officers at F1-adjacent manufacturers.,,P14a
189,Exiger,exiger.com,US,Third-party & supply-chain risk (AI-driven),700+,250-1k,growth-projected,"Growth investment from Blue Owl Capital (2023) reportedly valuing the company >$1.8B, with cumulative funding >$200M",Supply-chain-integrity narrative mirrors F1's zero-failure parts-sourcing standard; targets CPOs and CROs directly.,yes,P14a
190,Fenergo,fenergo.com,Ireland,Client lifecycle management & KYC/AML compliance,"1,000+",250-1k,growth-projected,Majority growth investment from Astorg (2018) and Bridgepoint (2021); reported valuation >$1B,KYC-rigor-as-trust narrative for global banks; F1's international footprint matches Fenergo's cross-border banking client base.,,P14a
191,ID.me,id.me,United States,KYC / Identity Verification,900,250-1k,growth-projected,$276M raised total; $1.5B valuation (2021 Series D).,Identity-verification network for government and regulated industries; unicorn scale seeking mainstream brand recognition.,yes,P14b
192,Insurity,insurity.com,United States,Insurance Risk Software,900,250-1k,growth-projected,GI Partners and TA Associates majority investment (2021) valuing the company above $1B.,Cloud insurance risk/core-systems platform for 400+ carriers; PE-backed brand expansion.,yes,P14b
193,Jumio,jumio.com,US,Identity verification & KYC compliance,600+,250-1k,growth-projected,Cumulative funding >$500M including 2021 growth round from Great Hill Partners; reported valuation >$1B,Identity-verification-at-race-pace narrative appeals to fintech/betting compliance officers within F1's expanding sponsor pool.,yes,P14a
194,Majesco,majesco.com,United States,Insurance Risk Software,1500,1k-5k,growth-projected,Acquired by Thoma Bravo (2020) for ~$729M and merged into a larger insurance-cloud platform valued well above $1B.,Cloud core-insurance and risk platform for P&C/L&A carriers; PE-backed scale-up.,,P14b
195,MetricStream,metricstream.com,US,Integrated risk & compliance platform,"1,300-1,500",1k-5k,growth-projected,"Cumulative funding ~$260M (Goldman Sachs, Sageview Capital, Zurich, Zodius); reported valuation >$1.4B after 2019 growth round",Global GRC innovator; F1 hospitality gives MetricStream a premium stage to court Fortune 1000 CROs in the same US/EMEA/Middle East markets it is expanding into.,,P14a
196,Ontra,ontra.ai,US,Contract automation for private markets,500+,250-1k,growth-projected,Cumulative funding ~$200M+ Series C backed by Blackstone Growth; reported valuation >$1B,"Private-equity-network reach gives Ontra's GC buyers overlap with F1 team ownership groups, many of them PE-backed.",,P14a
197,Quantexa,quantexa.com,United Kingdom,AML / Financial Crime Software,1000,250-1k,growth-projected,"$545M raised across 7 rounds; $2.6B valuation (Series F, Mar 2025, led by Teachers' Venture Growth); ~$100M ARR in 2024 -- clears both funding and valuation legs.","Decision-intelligence platform used by HSBC, Standard Chartered et al.; scaling brand ahead of an expected IPO.",yes,P14b
198,SecurityScorecard,securityscorecard.com,US,Cybersecurity risk ratings,600+,250-1k,growth-projected,Cumulative funding ~$290M; ~$1B valuation after 2021 Series F,Scorecard/rating concept translates cleanly into motorsport-style performance storytelling for CISO audiences.,yes,P14a
199,Signifyd,signifyd.com,United States,Fraud Prevention,700,250-1k,growth-projected,$411M raised total; $1.34B valuation.,Guaranteed fraud-protection platform for global e-commerce brands; unicorn scaling international presence.,yes,P14b
200,Smarsh,smarsh.com,United States,Surveillance & Conduct,1400,1k-5k,growth-projected,Symphony Technology Group/Berkshire Partners/Blue Owl-backed; reported enterprise value >$1B following 2023 growth financing.,Leading electronic-communications compliance/archiving platform for global banks; PE-backed at unicorn-plus scale.,,P14b
201,Veriff,veriff.com,Estonia,KYC / Identity Verification,450,250-1k,growth-projected,"~$180M raised total; $1.5B valuation (Series C, 2022).",European identity-verification unicorn scaling into US/global enterprise accounts.,yes,P14b
202,Watershed,watershed.com,US,Carbon accounting & climate management software,400-600,250-1k,growth-projected,Cumulative funding $239M; $1.8B valuation after Feb 2024 Series C led by Greenoaks,Climate-performance-under-pressure story mirrors F1's net-zero roadmap; ideal for enterprise sustainability teams evaluating premium B2B hospitality.,,P14a
203,Axiom (AxiomLaw),axiomlaw.com,US,Alternative legal services & managed legal talent,"2,000+",1k-5k,funded-150m,PE-backed (historic Permira investment; raised >$200M cumulative),"Well-funded legal-services disruptor serving Fortune 500 legal departments, aligned with F1's corporate-counsel audience.",,W16
204,ComplyAdvantage,complyadvantage.com,UK,AML/KYC screening & financial-crime risk data,500+,250-1k,funded-150m,Cumulative funding >$175M; $500M+ valuation after 2022 Series C,"Real-time AML-risk-data platform serving 1,000+ global financial institutions; scale supports premium international sponsorship.",,T14
205,LinkSquares,linksquares.com,US,Contract lifecycle management (CLM) software,300-400,250-1k,funded-150m,"Cumulative funding >$182M ($100M Series D2, 2022); reported valuation >$1B",AI-driven CLM platform for GCs seeking brand differentiation in a crowded contract-tech market.,,T14
206,Newfront Insurance,newfront.com,US,Tech-enabled insurance brokerage,900+,250-1k,funded-150m,VC-backed (raised >$200M across rounds; peak valuation ~$2.2B),Well-funded insurtech broker challenging incumbents; funding scale and growth ambitions match F1's innovation-forward sponsors.,yes,W16
207,Origami Risk,origamirisk.com,US,Integrated risk management (IRM) & claims software,700+,250-1k,funded-150m,Majority growth investment from Battery Ventures and TA Associates (2021) reportedly valuing the company >$1B,Fast-growing IRM platform for risk managers/insurers competing directly with Riskonnect for premium brand visibility.,,T14
208,PatSnap,patsnap.com,UK,IP & innovation intelligence platform,900+,250-1k,funded-150m,VC-backed (SoftBank Vision Fund and others; raised >$300M cumulative),Well-funded global patent and innovation-intelligence platform serving major R&D and legal organizations.,,W16
209,Planful,planful.com,US,FP&A & financial close/reporting software,500+,250-1k,funded-150m,Cumulative funding >$166M; owned by Vector Capital since 2019 take-private,Cloud FP&A/close platform for finance teams seeking a premium brand-refresh opportunity.,yes,T14
210,Rocket Lawyer,rocketlawyer.com,US,Legal compliance platform (SMB/consumer),400-600,250-1k,funded-150m,Cumulative funding >$360M; reported valuation >$1B,SMB legal-compliance brand competing with LegalZoom seeking scale-building sport sponsorship.,,T14
211,Shift Technology,shift-technology.com,France,AI fraud detection & claims decisioning for insurers,600+,250-1k,funded-150m,Cumulative funding >$300M; reported valuation >$1B (unicorn) after 2021 Series D,AI-driven insurance-fraud-detection unicorn serving 100+ insurers globally; funding scale supports premium international sponsorship targeting insurer CROs.,yes,V14
212,Agiloft,agiloft.com,US,Contract lifecycle management (CLM) software,300+,250-1k,sentiment,Majority growth investment from Long Ridge Equity Partners (2021); est. annual revenue >$100M,No-code CLM platform for enterprise legal/procurement teams seeking category differentiation.,,T14
213,Akur8,akur8.com,France,AI actuarial pricing & underwriting software,300+,250-1k,sentiment,"Cumulative funding >$130M incl. 2023 Series C; partnerships with AXA, Allianz and Munich Re signal enterprise-scale adoption",AI-driven actuarial pricing platform adopted by top-tier global insurers; strong momentum among F1-adjacent insurance sponsor prospects.,,V14
214,Aravo Solutions,aravo.com,US,Third-party risk management (TPRM) software,150-250,250-1k,sentiment,Long-established private TPRM vendor serving Global 2000 supply-chain and compliance teams,Pioneer TPRM platform seeking renewed brand visibility in a market now crowded with well-funded challengers.,,T14
215,Ascent RegTech,ascentregtech.com,US,Regulatory change management AI software,100-150,100-250,sentiment,Cumulative funding >$50M; AI-driven regulatory-obligation mapping for banks and insurers,AI regulatory-change-management platform seeking category visibility among bank and insurer compliance teams.,,T14
216,AssurX,assurx.com,US,Quality & regulatory compliance management software,150-250,250-1k,sentiment,Privately held; long-established QMS/regulatory-compliance vendor serving life-sciences and manufacturing clients,Established quality/regulatory-compliance software platform seeking category visibility among manufacturing and life-sciences compliance leaders.,,V14
217,Behavox,behavox.com,UK,Conduct surveillance & AI compliance platform,400+,250-1k,sentiment,Cumulative funding >$126M; reported valuation >$500M,AI-driven conduct-and-communications-surveillance platform for global banks seeking a premium brand-differentiation stage.,,T14
218,Benchmark Gensuite,benchmarkgensuite.com,US,EHS & ESG management software,500+,250-1k,sentiment,Growth-equity backed; deployed across Fortune 500 industrial and manufacturing customers globally,Enterprise EHS/ESG software platform serving global manufacturers; safety-and-sustainability narrative aligns with F1's own operational-safety storyline.,,V14
219,Berkeley Research Group,thinkbrg.com,US,"Risk, dispute & regulatory advisory","1,500+",1k-5k,sentiment,"Private, employee-owned; est. annual revenue >$400M",Investigative and regulatory-risk advisory firm seeking premium brand visibility among GCs and audit committees.,,T14
220,Casepoint,casepoint.com,US,E-discovery & legal-hold software,200-300,250-1k,sentiment,Growth investment from Sunstone Partners (2021); serves government agencies and Fortune 500 legal teams,Cloud e-discovery platform trusted by DOJ/SEC; targets GCs evaluating high-visibility brand partnerships.,,T14
221,Certn,certn.co,Canada,Background screening & tenant/employee verification software,200-300,250-1k,sentiment,Growth-stage private company; cumulative funding in the tens of millions backing North American expansion,Fast-scaling background-screening challenger targeting enterprise HR and gig-platform buyers seeking category visibility.,,V14
